Time(s)	V(m/s)
4.790	6.282
4.800	6.291
4.810	6.307
4.820	6.328
4.830	6.354
4.840	6.381
4.850	6.409
4.860	6.436
4.870	6.458
4.880	6.476
4.890	6.488
4.900	6.493
4.910	6.490
4.920	6.481
4.930	6.465
4.940	6.445
4.950	6.420
4.960	6.395
4.970	6.370
4.980	6.348
4.990	6.330
5.000	6.319
5.010	6.317
5.020	6.322
5.030	6.337
5.040	6.359
5.050	6.388
5.060	6.422
5.070	6.458
5.080	6.495
5.090	6.530
5.100	6.561
5.110	6.585
5.120	6.603
5.130	6.613
5.140	6.616
5.150	6.612
5.160	6.604
5.170	6.593
5.180	6.580
5.190	6.569
5.200	6.559
5.210	6.553
5.220	6.550
5.230	6.550
5.240	6.553
5.250	6.557
5.260	6.561
5.270	6.563
5.280	6.562
5.290	6.556
5.300	6.545
5.310	6.529
5.320	6.509
5.330	6.487
5.340	6.463
5.350	6.441
5.360	6.421
5.370	6.407
5.380	6.399
5.390	6.399
5.400	6.407
5.410	6.421
5.420	6.441
5.430	6.464
5.440	6.489
5.450	6.512
5.460	6.533
5.470	6.548
5.480	6.558
5.490	6.561
5.500	6.557
5.510	6.548
5.520	6.536
5.530	6.522
5.540	6.508
5.550	6.498
5.560	6.491
5.570	6.491
5.580	6.496
5.590	6.509
5.600	6.526
5.610	6.549
5.620	6.574
5.630	6.599
5.640	6.623
5.650	6.644
5.660	6.661
5.670	6.672
5.680	6.677
5.690	6.676
5.700	6.671
5.710	6.661
5.720	6.649
5.730	6.635
5.740	6.623
5.750	6.613
5.760	6.606
5.770	6.604
5.780	6.607
5.790	6.615
5.800	6.629
5.810	6.648
5.820	6.672
5.830	6.700
5.840	6.731
5.850	6.764
5.860	6.798
5.870	6.833
5.880	6.865
5.890	6.896
5.900	6.922
5.910	6.944
5.920	6.959
5.930	6.968
5.940	6.970
5.950	6.966
5.960	6.955
5.970	6.939
5.980	6.920
5.990	6.899
6.000	6.878
6.010	6.860
6.020	6.847
6.030	6.840
6.040	6.839
6.050	6.846
6.060	6.860
6.070	6.878
6.080	6.900
6.090	6.923
6.100	6.944
6.110	6.960
6.120	6.969
6.130	6.971
6.140	6.963
6.150	6.945
6.160	6.921
6.170	6.890
6.180	6.856
6.190	6.823
6.200	6.793
6.210	6.770
6.220	6.756
6.230	6.752
6.240	6.759
6.250	6.775
6.260	6.799
6.270	6.827
6.280	6.855
6.290	6.879
6.300	6.895
6.310	6.900
6.320	6.891
6.330	6.866
6.340	6.826
6.350	6.772
6.360	6.707
6.370	6.634
6.380	6.558
6.390	6.484
6.400	6.416
6.410	6.358
6.420	6.313
6.430	6.282
6.440	6.265
6.450	6.262
6.460	6.270
6.470	6.285
6.480	6.303
6.490	6.321
6.500	6.335
6.510	6.341
6.520	6.337
6.530	6.321
6.540	6.295
6.550	6.259
6.560	6.214
6.570	6.165
6.580	6.114
6.590	6.065
6.600	6.020
6.610	5.983
6.620	5.954
6.630	5.935
6.640	5.926
6.650	5.925
6.660	5.932
6.670	5.945
6.680	5.961
6.690	5.978
6.700	5.994
6.710	6.008
6.720	6.018
6.730	6.024
6.740	6.026
6.750	6.024
6.760	6.019
6.770	6.012
6.780	6.004
6.790	5.995
6.800	5.986
6.810	5.979
6.820	5.973
6.830	5.969
6.840	5.967
6.850	5.966
6.860	5.967
6.870	5.969
6.880	5.972
6.890	5.977
6.900	5.982
6.910	5.988
6.920	5.994
6.930	6.002
6.940	6.009
6.950	6.016
6.960	6.023
6.970	6.029
6.980	6.032
6.990	6.033
7.000	6.029
7.010	6.022
7.020	6.010
7.030	5.992
7.040	5.971
7.050	5.945
7.060	5.915
7.070	5.884
7.080	5.853
7.090	5.823
7.100	5.797
7.110	5.776
7.120	5.762
7.130	5.756
7.140	5.758
7.150	5.769
7.160	5.787
7.170	5.812
7.180	5.842
7.190	5.875
7.200	5.908
7.210	5.938
7.220	5.964
7.230	5.982
7.240	5.992
7.250	5.993
7.260	5.983
7.270	5.965
7.280	5.939
7.290	5.908
7.300	5.874
7.310	5.839
7.320	5.807
7.330	5.780
7.340	5.760
7.350	5.748
7.360	5.745
7.370	5.751
7.380	5.764
7.390	5.782
7.400	5.803
7.410	5.825
7.420	5.843
7.430	5.857
7.440	5.863
7.450	5.862
7.460	5.853
7.470	5.838
7.480	5.818
7.490	5.795
7.500	5.773
7.510	5.755
7.520	5.743
7.530	5.740
7.540	5.747
7.550	5.765
7.560	5.792
7.570	5.827
7.580	5.866
7.590	5.907
7.600	5.944
7.610	5.976
7.620	5.998
7.630	6.008
7.640	6.006
7.650	5.992
7.660	5.967
7.670	5.935
7.680	5.899
7.690	5.863
7.700	5.832
7.710	5.809
7.720	5.799
7.730	5.802
7.740	5.820
7.750	5.851
7.760	5.894
7.770	5.945
7.780	6.000
7.790	6.054
7.800	6.103
7.810	6.143
7.820	6.170
7.830	6.185
7.840	6.185
7.850	6.171
7.860	6.146
7.870	6.112
7.880	6.073
7.890	6.031
7.900	5.992
7.910	5.955
7.920	5.925
7.930	5.901
7.940	5.883
7.950	5.871
7.960	5.863
7.970	5.858
7.980	5.854
7.990	5.849
8.000	5.843
8.010	5.836
8.020	5.830
8.030	5.825
8.040	5.823
8.050	5.826
8.060	5.837
8.070	5.856
8.080	5.885
8.090	5.922
8.100	5.967
8.110	6.017
8.120	6.069
8.130	6.120
8.140	6.165
8.150	6.202
8.160	6.226
8.170	6.237
8.180	6.233
8.190	6.215
8.200	6.185
8.210	6.145
8.220	6.099
8.230	6.050
8.240	6.002
8.250	5.960
8.260	5.925
8.270	5.899
8.280	5.882
8.290	5.875
8.300	5.875
8.310	5.880
8.320	5.888
8.330	5.895
8.340	5.900
8.350	5.900
8.360	5.894
8.370	5.882
8.380	5.864
8.390	5.842
8.400	5.817
8.410	5.793
8.420	5.770
8.430	5.751
8.440	5.737
8.450	5.730
8.460	5.729
8.470	5.734
8.480	5.744
8.490	5.758
8.500	5.774
8.510	5.790
8.520	5.807
8.530	5.821
8.540	5.834
8.550	5.846
8.560	5.856
8.570	5.866
8.580	5.876
8.590	5.887
8.600	5.900
8.610	5.915
8.620	5.932
8.630	5.949
8.640	5.967
8.650	5.983
8.660	5.998
8.670	6.008
8.680	6.015
8.690	6.017
8.700	6.015
8.710	6.009
8.720	6.000
8.730	5.989
8.740	5.978
8.750	5.968
8.760	5.961
8.770	5.956
8.780	5.955
8.790	5.958
8.800	5.964
8.810	5.971
8.820	5.981
8.830	5.990
8.840	5.999
8.850	6.006
8.860	6.012
8.870	6.017
8.880	6.020
8.890	6.024
8.900	6.029
8.910	6.035
8.920	6.043
8.930	6.053
8.940	6.066
8.950	6.080
8.960	6.094
8.970	6.107
8.980	6.117
8.990	6.122
9.000	6.120
9.010	6.110
9.020	6.093
9.030	6.067
9.040	6.034
9.050	5.995
9.060	5.952
9.070	5.907
9.080	5.862
9.090	5.820
9.100	5.782
9.110	5.748
9.120	5.720
9.130	5.697
9.140	5.678
9.150	5.662
9.160	5.647
9.170	5.633
9.180	5.617
9.190	5.600
9.200	5.582
9.210	5.562
9.220	5.542
9.230	5.523
9.240	5.507
9.250	5.496
9.260	5.490
9.270	5.491
9.280	5.500
9.290	5.515
9.300	5.535
9.310	5.559
9.320	5.584
9.330	5.609
9.340	5.630
9.350	5.645
9.360	5.655
9.370	5.657
9.380	5.653
9.390	5.643
9.400	5.630
9.410	5.616
9.420	5.602
9.430	5.592
9.440	5.588
9.450	5.591
9.460	5.601
9.470	5.619
9.480	5.643
9.490	5.671
9.500	5.701
9.510	5.732
9.520	5.761
9.530	5.785
9.540	5.804
9.550	5.818
9.560	5.826
9.570	5.830
9.580	5.832
9.590	5.832
9.600	5.834
9.610	5.838
9.620	5.847
9.630	5.860
9.640	5.877
9.650	5.898
9.660	5.921
9.670	5.943
9.680	5.964
9.690	5.981
9.700	5.991
9.710	5.995
9.720	5.991
9.730	5.980
9.740	5.964
9.750	5.944
9.760	5.924
9.770	5.905
9.780	5.892
9.790	5.886
9.800	5.888
9.810	5.900
9.820	5.923
9.830	5.954
9.840	5.992
9.850	6.034
9.860	6.078
9.870	6.121
9.880	6.159
9.890	6.189
9.900	6.211
9.910	6.222
9.920	6.222
9.930	6.211
9.940	6.190
9.950	6.162
9.960	6.128
9.970	6.092
9.980	6.054
9.990	6.019
10.000	5.988
10.010	5.962
10.020	5.944
10.030	5.933
10.040	5.929
10.050	5.934
10.060	5.944
10.070	5.960
10.080	5.980
10.090	6.001
10.100	6.023
10.110	6.042
10.120	6.059
10.130	6.069
10.140	6.074
10.150	6.071
10.160	6.061
10.170	6.043
10.180	6.019
10.190	5.989
10.200	5.956
10.210	5.920
10.220	5.885
10.230	5.851
10.240	5.822
10.250	5.799
10.260	5.781
10.270	5.770
10.280	5.765
10.290	5.764
10.300	5.766
10.310	5.770
10.320	5.772
10.330	5.772
10.340	5.766
10.350	5.754
10.360	5.737
10.370	5.713
10.380	5.685
10.390	5.655
10.400	5.624
10.410	5.597
10.420	5.574
10.430	5.559
10.440	5.553
10.450	5.557
10.460	5.571
10.470	5.592
10.480	5.620
10.490	5.651
10.500	5.683
10.510	5.713
10.520	5.738
10.530	5.756
10.540	5.767
10.550	5.770
10.560	5.766
10.570	5.758
10.580	5.747
10.590	5.737
10.600	5.731
10.610	5.731
10.620	5.739
10.630	5.755
10.640	5.780
10.650	5.811
10.660	5.847
10.670	5.886
10.680	5.922
10.690	5.954
10.700	5.979
10.710	5.995
10.720	6.000
10.730	5.995
10.740	5.980
10.750	5.959
10.760	5.932
10.770	5.904
10.780	5.876
10.790	5.852
10.800	5.832
10.810	5.818
10.820	5.809
10.830	5.804
10.840	5.803
10.850	5.801
10.860	5.798
10.870	5.791
10.880	5.780
10.890	5.764
10.900	5.743
10.910	5.720
10.920	5.697
10.930	5.676
10.940	5.661
10.950	5.654
10.960	5.658
10.970	5.674
10.980	5.701
10.990	5.738
11.000	5.781
11.010	5.828
11.020	5.873
11.030	5.911
11.040	5.939
11.050	5.953
11.060	5.950
11.070	5.929
11.080	5.892
11.090	5.841
11.100	5.780
11.110	5.713
11.120	5.647
11.130	5.586
11.140	5.536
11.150	5.500
11.160	5.481
11.170	5.480
11.180	5.495
11.190	5.525
11.200	5.566
11.210	5.612
11.220	5.661
11.230	5.705
11.240	5.743
11.250	5.769
11.260	5.784
11.270	5.786
11.280	5.776
11.290	5.756
11.300	5.728
11.310	5.697
11.320	5.665
11.330	5.636
11.340	5.610
11.350	5.591
11.360	5.579
11.370	5.573
11.380	5.574
11.390	5.579
11.400	5.587
11.410	5.597
11.420	5.608
11.430	5.619
11.440	5.630
11.450	5.642
11.460	5.654
11.470	5.669
11.480	5.687
11.490	5.710
11.500	5.738
11.510	5.771
11.520	5.808
11.530	5.850
11.540	5.893
11.550	5.937
11.560	5.979
11.570	6.016
11.580	6.047
11.590	6.070
11.600	6.085
11.610	6.090
11.620	6.087
11.630	6.076
11.640	6.059
11.650	6.037
11.660	6.013
11.670	5.988
11.680	5.964
11.690	5.943
11.700	5.926
11.710	5.914
11.720	5.907
11.730	5.906
11.740	5.910
11.750	5.918
11.760	5.932
11.770	5.949
11.780	5.970
11.790	5.992
11.800	6.016
11.810	6.040
11.820	6.063
11.830	6.082
11.840	6.098
11.850	6.108
11.860	6.112
11.870	6.107
11.880	6.094
11.890	6.073
11.900	6.045
11.910	6.010
11.920	5.970
11.930	5.928
11.940	5.886
11.950	5.847
11.960	5.813
11.970	5.785
11.980	5.767
11.990	5.756
12.000	5.754
12.010	5.759
12.020	5.769
12.030	5.782
12.040	5.794
12.050	5.802
12.060	5.805
12.070	5.801
12.080	5.788
12.090	5.767
12.100	5.739
12.110	5.705
12.120	5.669
12.130	5.633
12.140	5.600
12.150	5.573
12.160	5.554
12.170	5.545
12.180	5.545
12.190	5.554
12.200	5.570
12.210	5.590
12.220	5.611
12.230	5.630
12.240	5.643
12.250	5.649
12.260	5.646
12.270	5.632
12.280	5.607
12.290	5.575
12.300	5.535
12.310	5.492
12.320	5.449
12.330	5.409
12.340	5.375
12.350	5.349
12.360	5.333
12.370	5.328
12.380	5.335
12.390	5.351
12.400	5.376
12.410	5.408
12.420	5.444
12.430	5.481
12.440	5.517
12.450	5.550
12.460	5.578
12.470	5.599
12.480	5.613
12.490	5.619
12.500	5.616
12.510	5.605
12.520	5.586
12.530	5.559
12.540	5.526
12.550	5.488
12.560	5.446
12.570	5.402
12.580	5.358
12.590	5.316
12.600	5.278
12.610	5.247
12.620	5.225
12.630	5.214
12.640	5.216
12.650	5.229
12.660	5.256
12.670	5.293
12.680	5.340
12.690	5.394
12.700	5.451
12.710	5.509
12.720	5.563
12.730	5.611
12.740	5.650
12.750	5.679
12.760	5.697
12.770	5.704
12.780	5.702
12.790	5.693
12.800	5.680
12.810	5.666
12.820	5.653
12.830	5.645
12.840	5.641
12.850	5.644
12.860	5.654
12.870	5.669
12.880	5.688
12.890	5.709
12.900	5.730
12.910	5.748
12.920	5.762
12.930	5.771
12.940	5.773
12.950	5.770
12.960	5.762
12.970	5.751
12.980	5.739
12.990	5.726
13.000	5.714
13.010	5.705
13.020	5.698
13.030	5.694
13.040	5.691
13.050	5.687
13.060	5.682
13.070	5.675
13.080	5.663
13.090	5.646
13.100	5.626
13.110	5.602
13.120	5.578
13.130	5.555
13.140	5.536
13.150	5.524
13.160	5.522
13.170	5.530
13.180	5.549
13.190	5.578
13.200	5.616
13.210	5.659
13.220	5.703
13.230	5.745
13.240	5.780
13.250	5.804
13.260	5.815
13.270	5.812
13.280	5.793
13.290	5.761
13.300	5.719
13.310	5.670
13.320	5.619
13.330	5.571
13.340	5.529
13.350	5.496
13.360	5.476
13.370	5.468
13.380	5.470
13.390	5.482
13.400	5.497
13.410	5.514
13.420	5.526
13.430	5.530
13.440	5.522
13.450	5.502
13.460	5.467
13.470	5.421
13.480	5.365
13.490	5.303
13.500	5.241
13.510	5.183
13.520	5.135
13.530	5.099
13.540	5.079
13.550	5.076
13.560	5.089
13.570	5.116
13.580	5.155
13.590	5.201
13.600	5.249
13.610	5.297
13.620	5.340
13.630	5.375
13.640	5.402
13.650	5.420
13.660	5.430
13.670	5.435
13.680	5.437
13.690	5.440
13.700	5.446
13.710	5.458
13.720	5.477
13.730	5.504
13.740	5.538
13.750	5.576
13.760	5.618
13.770	5.659
13.780	5.698
13.790	5.732
13.800	5.758
13.810	5.776
13.820	5.785
13.830	5.787
13.840	5.783
13.850	5.776
13.860	5.768
13.870	5.761
13.880	5.758
13.890	5.760
13.900	5.768
13.910	5.781
13.920	5.799
13.930	5.820
13.940	5.842
13.950	5.862
13.960	5.878
13.970	5.888
13.980	5.892
13.990	5.888
14.000	5.878
14.010	5.861
14.020	5.839
14.030	5.815
14.040	5.790
14.050	5.765
14.060	5.741
14.070	5.720
14.080	5.701
14.090	5.684
14.100	5.666
14.110	5.648
14.120	5.628
14.130	5.604
14.140	5.575
14.150	5.542
14.160	5.504
14.170	5.462
14.180	5.418
14.190	5.374
14.200	5.332
14.210	5.293
14.220	5.260
14.230	5.233
14.240	5.215
14.250	5.204
14.260	5.201
14.270	5.204
14.280	5.212
14.290	5.224
14.300	5.238
14.310	5.252
14.320	5.265
14.330	5.277
14.340	5.286
14.350	5.293
14.360	5.298
14.370	5.302
14.380	5.305
14.390	5.308
14.400	5.311
14.410	5.315
14.420	5.319
14.430	5.323
14.440	5.327
14.450	5.329
14.460	5.329
14.470	5.326
14.480	5.320
14.490	5.310
14.500	5.298
14.510	5.282
14.520	5.265
14.530	5.246
14.540	5.227
14.550	5.209
14.560	5.193
14.570	5.178
14.580	5.165
14.590	5.155
14.600	5.147
14.610	5.140
14.620	5.134
14.630	5.129
14.640	5.123
14.650	5.117
14.660	5.110
14.670	5.102
14.680	5.093
14.690	5.083
14.700	5.073
14.710	5.063
14.720	5.052
14.730	5.041
14.740	5.031
14.750	5.021
14.760	5.011
14.770	5.001
14.780	4.993
14.790	4.986
14.800	4.980
14.810	4.977
14.820	4.978
14.830	4.984
14.840	4.995
14.850	5.013
14.860	5.037
14.870	5.068
14.880	5.104
14.890	5.146
14.900	5.190
14.910	5.234
14.920	5.277
14.930	5.314
14.940	5.344
14.950	5.365
14.960	5.375
14.970	5.374
14.980	5.361
14.990	5.338
15.000	5.308
15.010	5.272
15.020	5.234
15.030	5.198
15.040	5.167
15.050	5.142
15.060	5.128
15.070	5.124
15.080	5.131
15.090	5.149
15.100	5.175
15.110	5.209
15.120	5.246
15.130	5.286
15.140	5.324
15.150	5.359
15.160	5.389
15.170	5.414
15.180	5.432
15.190	5.444
15.200	5.451
15.210	5.454
15.220	5.454
15.230	5.453
15.240	5.452
15.250	5.452
15.260	5.452
15.270	5.455
15.280	5.458
15.290	5.462
15.300	5.466
15.310	5.470
15.320	5.473
15.330	5.475
15.340	5.475
15.350	5.475
15.360	5.474
15.370	5.474
15.380	5.473
15.390	5.473
15.400	5.474
15.410	5.476
15.420	5.478
15.430	5.479
15.440	5.479
15.450	5.476
15.460	5.470
15.470	5.459
15.480	5.445
15.490	5.428
15.500	5.407
15.510	5.384
15.520	5.361
15.530	5.340
15.540	5.323
15.550	5.311
15.560	5.305
15.570	5.307
15.580	5.315
15.590	5.331
15.600	5.351
15.610	5.375
15.620	5.400
15.630	5.424
15.640	5.443
15.650	5.458
15.660	5.465
15.670	5.465
15.680	5.458
15.690	5.444
15.700	5.427
15.710	5.407
15.720	5.388
15.730	5.372
15.740	5.362
15.750	5.359
15.760	5.365
15.770	5.380
15.780	5.405
15.790	5.437
15.800	5.475
15.810	5.516
15.820	5.560
15.830	5.602
15.840	5.641
15.850	5.675
15.860	5.703
15.870	5.724
15.880	5.738
15.890	5.746
15.900	5.749
15.910	5.748
15.920	5.744
15.930	5.739
15.940	5.732
15.950	5.726
15.960	5.720
15.970	5.714
15.980	5.709
15.990	5.703
16.000	5.698
16.010	5.693
16.020	5.687
16.030	5.682
16.040	5.677
16.050	5.673
16.060	5.671
16.070	5.671
16.080	5.675
16.090	5.682
16.100	5.693
16.110	5.708
16.120	5.725
16.130	5.744
16.140	5.763
16.150	5.781
16.160	5.797
16.170	5.809
16.180	5.817
16.190	5.820
16.200	5.819
16.210	5.813
16.220	5.804
16.230	5.794
16.240	5.785
16.250	5.777
16.260	5.774
16.270	5.776
16.280	5.785
16.290	5.801
16.300	5.823
16.310	5.852
16.320	5.885
16.330	5.921
16.340	5.958
16.350	5.993
16.360	6.024
16.370	6.049
16.380	6.067
16.390	6.077
16.400	6.079
16.410	6.073
16.420	6.060
16.430	6.042
16.440	6.019
16.450	5.995
16.460	5.970
16.470	5.947
16.480	5.927
16.490	5.910
16.500	5.898
16.510	5.891
16.520	5.888
16.530	5.890
16.540	5.895
16.550	5.903
16.560	5.914
16.570	5.927
16.580	5.941
16.590	5.958
16.600	5.976
16.610	5.995
16.620	6.017
16.630	6.041
16.640	6.066
16.650	6.093
16.660	6.120
16.670	6.148
16.680	6.174
16.690	6.197
16.700	6.215
16.710	6.229
16.720	6.235
16.730	6.234
16.740	6.226
16.750	6.210
16.760	6.188
16.770	6.162
16.780	6.132
16.790	6.102
16.800	6.073
16.810	6.048
16.820	6.029
16.830	6.017
16.840	6.014
16.850	6.018
16.860	6.029
16.870	6.047
16.880	6.069
16.890	6.092
16.900	6.114
16.910	6.133
16.920	6.146
16.930	6.153
16.940	6.151
16.950	6.142
16.960	6.126
16.970	6.104
16.980	6.079
16.990	6.053
17.000	6.028
17.010	6.007
17.020	5.993
17.030	5.986
17.040	5.987
17.050	5.996
17.060	6.013
17.070	6.036
17.080	6.062
17.090	6.090
17.100	6.118
17.110	6.143
17.120	6.163
17.130	6.178
17.140	6.187
17.150	6.190
17.160	6.189
17.170	6.185
17.180	6.180
17.190	6.175
17.200	6.173
17.210	6.174
17.220	6.179
17.230	6.190
17.240	6.205
17.250	6.224
17.260	6.247
17.270	6.270
17.280	6.294
17.290	6.317
17.300	6.338
17.310	6.357
17.320	6.373
17.330	6.387
17.340	6.401
17.350	6.415
17.360	6.430
17.370	6.448
17.380	6.470
17.390	6.495
17.400	6.523
17.410	6.555
17.420	6.587
17.430	6.619
17.440	6.648
17.450	6.673
