Time(s)	V(m/s)
3.140	8.991
3.150	8.970
3.160	8.951
3.170	8.935
3.180	8.924
3.190	8.919
3.200	8.921
3.210	8.928
3.220	8.941
3.230	8.957
3.240	8.976
3.250	8.995
3.260	9.012
3.270	9.025
3.280	9.033
3.290	9.035
3.300	9.030
3.310	9.018
3.320	9.000
3.330	8.978
3.340	8.953
3.350	8.927
3.360	8.903
3.370	8.883
3.380	8.868
3.390	8.859
3.400	8.856
3.410	8.861
3.420	8.871
3.430	8.887
3.440	8.906
3.450	8.927
3.460	8.948
3.470	8.966
3.480	8.982
3.490	8.993
3.500	8.998
3.510	8.997
3.520	8.990
3.530	8.978
3.540	8.960
3.550	8.939
3.560	8.915
3.570	8.889
3.580	8.864
3.590	8.840
3.600	8.818
3.610	8.801
3.620	8.789
3.630	8.783
3.640	8.784
3.650	8.792
3.660	8.806
3.670	8.828
3.680	8.855
3.690	8.888
3.700	8.925
3.710	8.963
3.720	9.002
3.730	9.040
3.740	9.076
3.750	9.106
3.760	9.131
3.770	9.149
3.780	9.159
3.790	9.162
3.800	9.158
3.810	9.148
3.820	9.132
3.830	9.111
3.840	9.088
3.850	9.063
3.860	9.038
3.870	9.012
3.880	8.988
3.890	8.966
3.900	8.945
3.910	8.926
3.920	8.908
3.930	8.891
3.940	8.876
3.950	8.862
3.960	8.850
3.970	8.839
3.980	8.831
3.990	8.825
4.000	8.823
4.010	8.824
4.020	8.829
4.030	8.837
4.040	8.849
4.050	8.862
4.060	8.877
4.070	8.892
4.080	8.905
4.090	8.914
4.100	8.920
4.110	8.920
4.120	8.913
4.130	8.901
4.140	8.882
4.150	8.858
4.160	8.830
4.170	8.799
4.180	8.767
4.190	8.736
4.200	8.706
4.210	8.680
4.220	8.658
4.230	8.641
4.240	8.628
4.250	8.620
4.260	8.616
4.270	8.616
4.280	8.618
4.290	8.622
4.300	8.627
4.310	8.633
4.320	8.639
4.330	8.646
4.340	8.651
4.350	8.657
4.360	8.661
4.370	8.664
4.380	8.665
4.390	8.662
4.400	8.657
4.410	8.646
4.420	8.630
4.430	8.608
4.440	8.580
4.450	8.546
4.460	8.507
4.470	8.464
4.480	8.418
4.490	8.373
4.500	8.330
4.510	8.292
4.520	8.261
4.530	8.241
4.540	8.231
4.550	8.233
4.560	8.247
4.570	8.273
4.580	8.308
4.590	8.351
4.600	8.398
4.610	8.447
4.620	8.494
4.630	8.536
4.640	8.572
4.650	8.598
4.660	8.614
4.670	8.618
4.680	8.613
4.690	8.598
4.700	8.575
4.710	8.547
4.720	8.516
4.730	8.484
4.740	8.453
4.750	8.427
4.760	8.406
4.770	8.392
4.780	8.385
4.790	8.387
4.800	8.395
4.810	8.410
4.820	8.430
4.830	8.454
4.840	8.479
4.850	8.505
4.860	8.530
4.870	8.551
4.880	8.568
4.890	8.579
4.900	8.583
4.910	8.581
4.920	8.572
4.930	8.558
4.940	8.539
4.950	8.516
4.960	8.492
4.970	8.469
4.980	8.448
4.990	8.432
5.000	8.422
5.010	8.419
5.020	8.425
5.030	8.438
5.040	8.459
5.050	8.486
5.060	8.518
5.070	8.552
5.080	8.586
5.090	8.619
5.100	8.647
5.110	8.670
5.120	8.687
5.130	8.696
5.140	8.699
5.150	8.696
5.160	8.688
5.170	8.678
5.180	8.666
5.190	8.655
5.200	8.646
5.210	8.640
5.220	8.638
5.230	8.638
5.240	8.641
5.250	8.645
5.260	8.648
5.270	8.650
5.280	8.649
5.290	8.644
5.300	8.634
5.310	8.619
5.320	8.600
5.330	8.579
5.340	8.557
5.350	8.536
5.360	8.518
5.370	8.505
5.380	8.498
5.390	8.498
5.400	8.505
5.410	8.518
5.420	8.537
5.430	8.558
5.440	8.581
5.450	8.604
5.460	8.623
5.470	8.637
5.480	8.646
5.490	8.649
5.500	8.646
5.510	8.637
5.520	8.626
5.530	8.613
5.540	8.600
5.550	8.590
5.560	8.584
5.570	8.584
5.580	8.589
5.590	8.601
5.600	8.617
5.610	8.638
5.620	8.661
5.630	8.685
5.640	8.708
5.650	8.727
5.660	8.743
5.670	8.753
5.680	8.758
5.690	8.757
5.700	8.752
5.710	8.743
5.720	8.732
5.730	8.719
5.740	8.708
5.750	8.698
5.760	8.692
5.770	8.690
5.780	8.693
5.790	8.701
5.800	8.714
5.810	8.731
5.820	8.754
5.830	8.779
5.840	8.808
5.850	8.839
5.860	8.872
5.870	8.904
5.880	8.934
5.890	8.963
5.900	8.987
5.910	9.007
5.920	9.022
5.930	9.030
5.940	9.032
5.950	9.028
5.960	9.018
5.970	9.003
5.980	8.985
5.990	8.966
6.000	8.947
6.010	8.930
6.020	8.918
6.030	8.911
6.040	8.911
6.050	8.917
6.060	8.930
6.070	8.947
6.080	8.967
6.090	8.989
6.100	9.008
6.110	9.023
6.120	9.032
6.130	9.033
6.140	9.026
6.150	9.010
6.160	8.987
6.170	8.959
6.180	8.927
6.190	8.896
6.200	8.869
6.210	8.847
6.220	8.834
6.230	8.831
6.240	8.837
6.250	8.852
6.260	8.874
6.270	8.900
6.280	8.927
6.290	8.949
6.300	8.964
6.310	8.969
6.320	8.960
6.330	8.937
6.340	8.900
6.350	8.850
6.360	8.789
6.370	8.721
6.380	8.651
6.390	8.582
6.400	8.518
6.410	8.464
6.420	8.422
6.430	8.393
6.440	8.378
6.450	8.375
6.460	8.383
6.470	8.397
6.480	8.414
6.490	8.431
6.500	8.443
6.510	8.449
6.520	8.445
6.530	8.431
6.540	8.406
6.550	8.373
6.560	8.332
6.570	8.286
6.580	8.239
6.590	8.193
6.600	8.151
6.610	8.116
6.620	8.089
6.630	8.072
6.640	8.063
6.650	8.063
6.660	8.069
6.670	8.081
6.680	8.096
6.690	8.112
6.700	8.127
6.710	8.140
6.720	8.150
6.730	8.156
6.740	8.157
6.750	8.156
6.760	8.151
6.770	8.145
6.780	8.137
6.790	8.128
6.800	8.121
6.810	8.114
6.820	8.108
6.830	8.105
6.840	8.103
6.850	8.102
6.860	8.103
6.870	8.105
6.880	8.108
6.890	8.112
6.900	8.117
6.910	8.123
6.920	8.129
6.930	8.136
6.940	8.143
6.950	8.150
6.960	8.156
6.970	8.161
6.980	8.164
6.990	8.165
7.000	8.162
7.010	8.155
7.020	8.144
7.030	8.128
7.040	8.107
7.050	8.083
7.060	8.056
7.070	8.027
7.080	7.998
7.090	7.971
7.100	7.946
7.110	7.927
7.120	7.914
7.130	7.908
7.140	7.910
7.150	7.920
7.160	7.937
7.170	7.960
7.180	7.988
7.190	8.019
7.200	8.050
7.210	8.078
7.220	8.102
7.230	8.119
7.240	8.128
7.250	8.129
7.260	8.120
7.270	8.104
7.280	8.080
7.290	8.050
7.300	8.018
7.310	7.986
7.320	7.956
7.330	7.931
7.340	7.912
7.350	7.901
7.360	7.899
7.370	7.904
7.380	7.917
7.390	7.934
7.400	7.953
7.410	7.973
7.420	7.991
7.430	8.003
7.440	8.009
7.450	8.008
7.460	8.000
7.470	7.986
7.480	7.967
7.490	7.946
7.500	7.925
7.510	7.908
7.520	7.897
7.530	7.895
7.540	7.902
7.550	7.918
7.560	7.944
7.570	7.976
7.580	8.013
7.590	8.050
7.600	8.085
7.610	8.115
7.620	8.135
7.630	8.145
7.640	8.143
7.650	8.130
7.660	8.107
7.670	8.077
7.680	8.043
7.690	8.010
7.700	7.981
7.710	7.960
7.720	7.950
7.730	7.953
7.740	7.970
7.750	7.999
7.760	8.039
7.770	8.087
7.780	8.138
7.790	8.188
7.800	8.234
7.810	8.271
7.820	8.297
7.830	8.310
7.840	8.310
7.850	8.298
7.860	8.274
7.870	8.243
7.880	8.206
7.890	8.168
7.900	8.131
7.910	8.097
7.920	8.069
7.930	8.046
7.940	8.030
7.950	8.019
7.960	8.012
7.970	8.007
7.980	8.002
7.990	7.998
8.000	7.993
8.010	7.986
8.020	7.980
8.030	7.975
8.040	7.974
8.050	7.977
8.060	7.987
8.070	8.005
8.080	8.032
8.090	8.067
8.100	8.109
8.110	8.155
8.120	8.204
8.130	8.251
8.140	8.293
8.150	8.327
8.160	8.350
8.170	8.360
8.180	8.357
8.190	8.340
8.200	8.312
8.210	8.275
8.220	8.232
8.230	8.186
8.240	8.142
8.250	8.102
8.260	8.070
8.270	8.045
8.280	8.030
8.290	8.023
8.300	8.023
8.310	8.028
8.320	8.035
8.330	8.042
8.340	8.047
8.350	8.047
8.360	8.041
8.370	8.030
8.380	8.014
8.390	7.993
8.400	7.970
8.410	7.947
8.420	7.926
8.430	7.908
8.440	7.896
8.450	7.889
8.460	7.888
8.470	7.893
8.480	7.903
8.490	7.915
8.500	7.930
8.510	7.946
8.520	7.961
8.530	7.974
8.540	7.986
8.550	7.997
8.560	8.007
8.570	8.016
8.580	8.026
8.590	8.036
8.600	8.048
8.610	8.062
8.620	8.078
8.630	8.094
8.640	8.110
8.650	8.126
8.660	8.139
8.670	8.149
8.680	8.155
8.690	8.157
8.700	8.155
8.710	8.150
8.720	8.141
8.730	8.131
8.740	8.121
8.750	8.112
8.760	8.105
8.770	8.101
8.780	8.100
8.790	8.103
8.800	8.108
8.810	8.115
8.820	8.124
8.830	8.132
8.840	8.141
8.850	8.148
8.860	8.153
8.870	8.158
8.880	8.161
8.890	8.165
8.900	8.169
8.910	8.174
8.920	8.182
8.930	8.192
8.940	8.204
8.950	8.217
8.960	8.230
8.970	8.242
8.980	8.251
8.990	8.256
9.000	8.254
9.010	8.246
9.020	8.229
9.030	8.205
9.040	8.174
9.050	8.138
9.060	8.098
9.070	8.056
9.080	8.015
9.090	7.975
9.100	7.939
9.110	7.908
9.120	7.882
9.130	7.860
9.140	7.843
9.150	7.828
9.160	7.814
9.170	7.801
9.180	7.787
9.190	7.771
9.200	7.754
9.210	7.735
9.220	7.717
9.230	7.699
9.240	7.684
9.250	7.674
9.260	7.668
9.270	7.670
9.280	7.678
9.290	7.692
9.300	7.711
9.310	7.733
9.320	7.757
9.330	7.779
9.340	7.799
9.350	7.814
9.360	7.822
9.370	7.825
9.380	7.821
9.390	7.812
9.400	7.799
9.410	7.786
9.420	7.773
9.430	7.764
9.440	7.761
9.450	7.763
9.460	7.773
9.470	7.789
9.480	7.811
9.490	7.838
9.500	7.866
9.510	7.895
9.520	7.921
9.530	7.944
9.540	7.962
9.550	7.975
9.560	7.983
9.570	7.987
9.580	7.988
9.590	7.988
9.600	7.990
9.610	7.994
9.620	8.002
9.630	8.014
9.640	8.030
9.650	8.049
9.660	8.071
9.670	8.092
9.680	8.111
9.690	8.127
9.700	8.136
9.710	8.140
9.720	8.136
9.730	8.126
9.740	8.111
9.750	8.093
9.760	8.074
9.770	8.057
9.780	8.044
9.790	8.038
9.800	8.041
9.810	8.052
9.820	8.073
9.830	8.102
9.840	8.137
9.850	8.177
9.860	8.218
9.870	8.258
9.880	8.293
9.890	8.322
9.900	8.342
9.910	8.352
9.920	8.352
9.930	8.342
9.940	8.323
9.950	8.296
9.960	8.265
9.970	8.231
9.980	8.196
9.990	8.163
10.000	8.134
10.010	8.110
10.020	8.093
10.030	8.083
10.040	8.080
10.050	8.084
10.060	8.094
10.070	8.109
10.080	8.127
10.090	8.147
10.100	8.167
10.110	8.185
10.120	8.200
10.130	8.211
10.140	8.215
10.150	8.212
10.160	8.203
10.170	8.186
10.180	8.164
10.190	8.136
10.200	8.105
10.210	8.072
10.220	8.039
10.230	8.008
10.240	7.981
10.250	7.959
10.260	7.942
10.270	7.932
10.280	7.927
10.290	7.927
10.300	7.929
10.310	7.932
10.320	7.935
10.330	7.934
10.340	7.929
10.350	7.918
10.360	7.901
10.370	7.879
10.380	7.853
10.390	7.825
10.400	7.797
10.410	7.771
10.420	7.750
10.430	7.736
10.440	7.731
10.450	7.735
10.460	7.747
10.470	7.767
10.480	7.793
10.490	7.822
10.500	7.852
10.510	7.880
10.520	7.903
10.530	7.920
10.540	7.930
10.550	7.933
10.560	7.929
10.570	7.922
10.580	7.912
10.590	7.903
10.600	7.897
10.610	7.897
10.620	7.904
10.630	7.919
10.640	7.942
10.650	7.972
10.660	8.006
10.670	8.041
10.680	8.075
10.690	8.105
10.700	8.128
10.710	8.143
10.720	8.148
10.730	8.143
10.740	8.130
10.750	8.109
10.760	8.085
10.770	8.058
10.780	8.032
10.790	8.010
10.800	7.991
10.810	7.978
10.820	7.970
10.830	7.966
10.840	7.964
10.850	7.963
10.860	7.960
10.870	7.954
10.880	7.943
10.890	7.928
10.900	7.909
10.910	7.888
10.920	7.866
10.930	7.847
10.940	7.833
10.950	7.826
10.960	7.830
10.970	7.845
10.980	7.870
10.990	7.904
11.000	7.945
11.010	7.988
11.020	8.030
11.030	8.066
11.040	8.092
11.050	8.105
11.060	8.102
11.070	8.083
11.080	8.048
11.090	8.001
11.100	7.944
11.110	7.881
11.120	7.820
11.130	7.763
11.140	7.716
11.150	7.683
11.160	7.665
11.170	7.664
11.180	7.679
11.190	7.707
11.200	7.744
11.210	7.788
11.220	7.833
11.230	7.875
11.240	7.909
11.250	7.934
11.260	7.948
11.270	7.950
11.280	7.940
11.290	7.922
11.300	7.896
11.310	7.867
11.320	7.838
11.330	7.810
11.340	7.786
11.350	7.769
11.360	7.757
11.370	7.752
11.380	7.752
11.390	7.757
11.400	7.765
11.410	7.775
11.420	7.785
11.430	7.795
11.440	7.805
11.450	7.816
11.460	7.828
11.470	7.841
11.480	7.858
11.490	7.880
11.500	7.905
11.510	7.936
11.520	7.971
11.530	8.010
11.540	8.051
11.550	8.091
11.560	8.130
11.570	8.165
11.580	8.194
11.590	8.215
11.600	8.229
11.610	8.234
11.620	8.231
11.630	8.221
11.640	8.205
11.650	8.185
11.660	8.162
11.670	8.139
11.680	8.117
11.690	8.097
11.700	8.081
11.710	8.070
11.720	8.064
11.730	8.062
11.740	8.066
11.750	8.074
11.760	8.087
11.770	8.103
11.780	8.122
11.790	8.143
11.800	8.165
11.810	8.188
11.820	8.209
11.830	8.227
11.840	8.242
11.850	8.251
11.860	8.254
11.870	8.250
11.880	8.239
11.890	8.219
11.900	8.192
11.910	8.160
11.920	8.123
11.930	8.084
11.940	8.045
11.950	8.008
11.960	7.976
11.970	7.951
11.980	7.933
11.990	7.924
12.000	7.922
12.010	7.927
12.020	7.936
12.030	7.948
12.040	7.959
12.050	7.967
12.060	7.970
12.070	7.966
12.080	7.954
12.090	7.934
12.100	7.908
12.110	7.877
12.120	7.843
12.130	7.809
12.140	7.779
12.150	7.754
12.160	7.736
12.170	7.728
12.180	7.728
12.190	7.736
12.200	7.751
12.210	7.770
12.220	7.789
12.230	7.807
12.240	7.820
12.250	7.825
12.260	7.822
12.270	7.809
12.280	7.786
12.290	7.756
12.300	7.719
12.310	7.679
12.320	7.639
12.330	7.601
12.340	7.569
12.350	7.545
12.360	7.531
12.370	7.526
12.380	7.532
12.390	7.548
12.400	7.571
12.410	7.601
12.420	7.634
12.430	7.668
12.440	7.702
12.450	7.733
12.460	7.759
12.470	7.779
12.480	7.792
12.490	7.797
12.500	7.795
12.510	7.784
12.520	7.767
12.530	7.742
12.540	7.711
12.550	7.676
12.560	7.637
12.570	7.595
12.580	7.554
12.590	7.515
12.600	7.480
12.610	7.451
12.620	7.431
12.630	7.421
12.640	7.422
12.650	7.435
12.660	7.459
12.670	7.494
12.680	7.538
12.690	7.588
12.700	7.642
12.710	7.695
12.720	7.746
12.730	7.790
12.740	7.827
12.750	7.854
12.760	7.870
12.770	7.877
12.780	7.875
12.790	7.867
12.800	7.855
12.810	7.842
12.820	7.830
12.830	7.822
12.840	7.819
12.850	7.822
12.860	7.831
12.870	7.845
12.880	7.863
12.890	7.882
12.900	7.902
12.910	7.919
12.920	7.932
12.930	7.940
12.940	7.942
12.950	7.939
12.960	7.932
12.970	7.922
12.980	7.910
12.990	7.898
13.000	7.887
13.010	7.879
13.020	7.872
13.030	7.868
13.040	7.865
13.050	7.862
13.060	7.858
13.070	7.850
13.080	7.839
13.090	7.824
13.100	7.805
13.110	7.783
13.120	7.760
13.130	7.739
13.140	7.721
13.150	7.710
13.160	7.708
13.170	7.715
13.180	7.733
13.190	7.760
13.200	7.796
13.210	7.836
13.220	7.877
13.230	7.916
13.240	7.949
13.250	7.972
13.260	7.982
13.270	7.978
13.280	7.961
13.290	7.932
13.300	7.892
13.310	7.847
13.320	7.799
13.330	7.754
13.340	7.715
13.350	7.685
13.360	7.666
13.370	7.658
13.380	7.661
13.390	7.671
13.400	7.686
13.410	7.701
13.420	7.713
13.430	7.716
13.440	7.709
13.450	7.690
13.460	7.658
13.470	7.615
13.480	7.562
13.490	7.505
13.500	7.447
13.510	7.394
13.520	7.348
13.530	7.315
13.540	7.296
13.550	7.293
13.560	7.305
13.570	7.331
13.580	7.367
13.590	7.410
13.600	7.455
13.610	7.500
13.620	7.539
13.630	7.572
13.640	7.597
13.650	7.614
13.660	7.624
13.670	7.628
13.680	7.630
13.690	7.633
13.700	7.639
13.710	7.650
13.720	7.668
13.730	7.692
13.740	7.724
13.750	7.760
13.760	7.799
13.770	7.837
13.780	7.874
13.790	7.905
13.800	7.929
13.810	7.946
13.820	7.955
13.830	7.956
13.840	7.953
13.850	7.946
13.860	7.938
13.870	7.932
13.880	7.929
13.890	7.931
13.900	7.938
13.910	7.951
13.920	7.968
13.930	7.987
13.940	8.008
13.950	8.026
13.960	8.041
13.970	8.051
13.980	8.054
13.990	8.051
14.000	8.041
14.010	8.025
14.020	8.005
14.030	7.983
14.040	7.959
14.050	7.936
14.060	7.914
14.070	7.894
14.080	7.877
14.090	7.860
14.100	7.844
14.110	7.828
14.120	7.808
14.130	7.786
14.140	7.760
14.150	7.728
14.160	7.693
14.170	7.654
14.180	7.613
14.190	7.572
14.200	7.533
14.210	7.496
14.220	7.465
14.230	7.441
14.240	7.424
14.250	7.414
14.260	7.411
14.270	7.414
14.280	7.422
14.290	7.433
14.300	7.446
14.310	7.459
14.320	7.471
14.330	7.482
14.340	7.490
14.350	7.497
14.360	7.501
14.370	7.505
14.380	7.508
14.390	7.511
14.400	7.514
14.410	7.517
14.420	7.521
14.430	7.525
14.440	7.528
14.450	7.530
14.460	7.530
14.470	7.528
14.480	7.522
14.490	7.513
14.500	7.501
14.510	7.487
14.520	7.471
14.530	7.454
14.540	7.436
14.550	7.419
14.560	7.404
14.570	7.390
14.580	7.378
14.590	7.369
14.600	7.361
14.610	7.355
14.620	7.349
14.630	7.344
14.640	7.339
14.650	7.334
14.660	7.327
14.670	7.320
14.680	7.311
14.690	7.302
14.700	7.292
14.710	7.283
14.720	7.273
14.730	7.263
14.740	7.253
14.750	7.244
14.760	7.234
14.770	7.226
14.780	7.218
14.790	7.211
14.800	7.206
14.810	7.203
14.820	7.204
14.830	7.209
14.840	7.220
14.850	7.236
14.860	7.259
14.870	7.287
14.880	7.322
14.890	7.360
14.900	7.401
14.910	7.443
14.920	7.482
14.930	7.517
14.940	7.545
14.950	7.564
14.960	7.574
14.970	7.572
14.980	7.560
14.990	7.539
15.000	7.511
15.010	7.478
15.020	7.443
15.030	7.409
15.040	7.379
15.050	7.357
15.060	7.343
15.070	7.339
15.080	7.346
15.090	7.362
15.100	7.387
15.110	7.418
15.120	7.454
15.130	7.490
15.140	7.526
15.150	7.559
15.160	7.587
15.170	7.609
15.180	7.626
15.190	7.638
15.200	7.644
15.210	7.647
15.220	7.647
15.230	7.646
15.240	7.645
15.250	7.645
15.260	7.645
15.270	7.647
15.280	7.650
15.290	7.654
15.300	7.658
15.310	7.662
15.320	7.664
15.330	7.666
15.340	7.667
15.350	7.666
15.360	7.666
15.370	7.665
15.380	7.664
15.390	7.665
15.400	7.666
15.410	7.667
15.420	7.669
15.430	7.670
15.440	7.669
15.450	7.667
15.460	7.661
15.470	7.652
15.480	7.639
15.490	7.622
15.500	7.602
15.510	7.581
15.520	7.560
15.530	7.541
15.540	7.524
15.550	7.513
15.560	7.508
15.570	7.509
15.580	7.517
15.590	7.531
15.600	7.551
15.610	7.573
15.620	7.596
15.630	7.618
15.640	7.636
15.650	7.650
15.660	7.657
15.670	7.656
15.680	7.650
15.690	7.637
15.700	7.621
15.710	7.602
15.720	7.584
15.730	7.570
15.740	7.560
15.750	7.557
15.760	7.563
15.770	7.577
15.780	7.600
15.790	7.630
15.800	7.665
15.810	7.704
15.820	7.744
15.830	7.783
15.840	7.820
15.850	7.851
15.860	7.877
15.870	7.897
15.880	7.910
15.890	7.918
15.900	7.921
15.910	7.920
15.920	7.916
15.930	7.911
15.940	7.905
15.950	7.899
15.960	7.893
15.970	7.888
15.980	7.883
15.990	7.878
16.000	7.873
16.010	7.868
16.020	7.863
16.030	7.858
16.040	7.853
16.050	7.849
16.060	7.847
16.070	7.848
16.080	7.851
16.090	7.858
16.100	7.868
16.110	7.881
16.120	7.897
16.130	7.915
16.140	7.933
16.150	7.950
16.160	7.965
16.170	7.976
16.180	7.983
16.190	7.986
16.200	7.985
16.210	7.979
16.220	7.971
16.230	7.962
16.240	7.953
16.250	7.946
16.260	7.943
16.270	7.945
16.280	7.953
16.290	7.968
16.300	7.989
16.310	8.015
16.320	8.046
16.330	8.080
16.340	8.114
16.350	8.146
16.360	8.175
16.370	8.199
16.380	8.216
16.390	8.225
16.400	8.227
16.410	8.221
16.420	8.209
16.430	8.192
16.440	8.171
16.450	8.148
16.460	8.125
16.470	8.103
16.480	8.084
16.490	8.069
16.500	8.058
16.510	8.051
16.520	8.049
16.530	8.050
16.540	8.055
16.550	8.063
16.560	8.073
16.570	8.084
16.580	8.098
16.590	8.113
16.600	8.130
16.610	8.148
16.620	8.168
16.630	8.190
16.640	8.214
16.650	8.239
16.660	8.265
16.670	8.290
16.680	8.314
16.690	8.335
16.700	8.353
16.710	8.365
16.720	8.371
16.730	8.371
16.740	8.363
16.750	8.348
16.760	8.328
16.770	8.303
16.780	8.275
16.790	8.247
16.800	8.220
16.810	8.197
16.820	8.179
16.830	8.168
16.840	8.165
16.850	8.169
16.860	8.179
16.870	8.196
16.880	8.216
16.890	8.237
16.900	8.258
16.910	8.275
16.920	8.288
16.930	8.294
16.940	8.293
16.950	8.284
16.960	8.269
16.970	8.249
16.980	8.225
16.990	8.201
17.000	8.178
17.010	8.158
17.020	8.145
17.030	8.138
17.040	8.139
17.050	8.148
17.060	8.163
17.070	8.185
17.080	8.209
17.090	8.235
17.100	8.261
17.110	8.284
17.120	8.303
17.130	8.317
17.140	8.325
17.150	8.329
17.160	8.328
17.170	8.324
17.180	8.319
17.190	8.314
17.200	8.312
17.210	8.313
17.220	8.318
17.230	8.328
17.240	8.342
17.250	8.360
17.260	8.381
17.270	8.403
17.280	8.425
17.290	8.446
17.300	8.466
17.310	8.483
17.320	8.498
17.330	8.512
17.340	8.524
17.350	8.537
17.360	8.552
17.370	8.568
17.380	8.588
17.390	8.612
17.400	8.638
17.410	8.667
17.420	8.697
17.430	8.727
17.440	8.754
17.450	8.777
