Time(s)	V(m/s)
2.710	9.748
2.720	9.751
2.730	9.759
2.740	9.772
2.750	9.786
2.760	9.800
2.770	9.812
2.780	9.821
2.790	9.824
2.800	9.823
2.810	9.817
2.820	9.808
2.830	9.796
2.840	9.784
2.850	9.773
2.860	9.765
2.870	9.761
2.880	9.761
2.890	9.767
2.900	9.778
2.910	9.793
2.920	9.813
2.930	9.835
2.940	9.860
2.950	9.885
2.960	9.911
2.970	9.937
2.980	9.962
2.990	9.986
3.000	10.009
3.010	10.031
3.020	10.051
3.030	10.069
3.040	10.085
3.050	10.098
3.060	10.107
3.070	10.112
3.080	10.112
3.090	10.107
3.100	10.096
3.110	10.080
3.120	10.059
3.130	10.036
3.140	10.011
3.150	9.986
3.160	9.964
3.170	9.946
3.180	9.934
3.190	9.928
3.200	9.929
3.210	9.938
3.220	9.953
3.230	9.972
3.240	9.993
3.250	10.015
3.260	10.035
3.270	10.050
3.280	10.060
3.290	10.061
3.300	10.055
3.310	10.042
3.320	10.021
3.330	9.995
3.340	9.967
3.350	9.938
3.360	9.910
3.370	9.887
3.380	9.869
3.390	9.859
3.400	9.856
3.410	9.861
3.420	9.874
3.430	9.891
3.440	9.913
3.450	9.937
3.460	9.961
3.470	9.983
3.480	10.001
3.490	10.013
3.500	10.019
3.510	10.018
3.520	10.010
3.530	9.996
3.540	9.976
3.550	9.951
3.560	9.924
3.570	9.894
3.580	9.865
3.590	9.837
3.600	9.813
3.610	9.793
3.620	9.779
3.630	9.772
3.640	9.773
3.650	9.782
3.660	9.799
3.670	9.824
3.680	9.856
3.690	9.893
3.700	9.935
3.710	9.980
3.720	10.025
3.730	10.069
3.740	10.109
3.750	10.144
3.760	10.173
3.770	10.193
3.780	10.205
3.790	10.209
3.800	10.204
3.810	10.192
3.820	10.174
3.830	10.150
3.840	10.124
3.850	10.095
3.860	10.066
3.870	10.037
3.880	10.009
3.890	9.983
3.900	9.959
3.910	9.937
3.920	9.916
3.930	9.898
3.940	9.880
3.950	9.864
3.960	9.850
3.970	9.838
3.980	9.828
3.990	9.822
4.000	9.819
4.010	9.820
4.020	9.826
4.030	9.836
4.040	9.849
4.050	9.865
4.060	9.882
4.070	9.898
4.080	9.913
4.090	9.925
4.100	9.931
4.110	9.931
4.120	9.923
4.130	9.909
4.140	9.887
4.150	9.860
4.160	9.827
4.170	9.792
4.180	9.755
4.190	9.719
4.200	9.686
4.210	9.655
4.220	9.630
4.230	9.610
4.240	9.596
4.250	9.586
4.260	9.582
4.270	9.581
4.280	9.584
4.290	9.588
4.300	9.595
4.310	9.601
4.320	9.609
4.330	9.616
4.340	9.623
4.350	9.629
4.360	9.634
4.370	9.637
4.380	9.638
4.390	9.636
4.400	9.629
4.410	9.617
4.420	9.599
4.430	9.573
4.440	9.541
4.450	9.502
4.460	9.457
4.470	9.407
4.480	9.355
4.490	9.303
4.500	9.253
4.510	9.210
4.520	9.175
4.530	9.151
4.540	9.139
4.550	9.142
4.560	9.158
4.570	9.188
4.580	9.228
4.590	9.277
4.600	9.332
4.610	9.388
4.620	9.442
4.630	9.491
4.640	9.532
4.650	9.562
4.660	9.580
4.670	9.586
4.680	9.579
4.690	9.562
4.700	9.536
4.710	9.504
4.720	9.467
4.730	9.431
4.740	9.396
4.750	9.365
4.760	9.341
4.770	9.325
4.780	9.318
4.790	9.319
4.800	9.329
4.810	9.346
4.820	9.369
4.830	9.396
4.840	9.426
4.850	9.456
4.860	9.484
4.870	9.509
4.880	9.528
4.890	9.540
4.900	9.546
4.910	9.543
4.920	9.533
4.930	9.516
4.940	9.494
4.950	9.469
4.960	9.441
4.970	9.414
4.980	9.391
4.990	9.372
5.000	9.361
5.010	9.357
5.020	9.364
5.030	9.379
5.040	9.403
5.050	9.434
5.060	9.471
5.070	9.510
5.080	9.550
5.090	9.587
5.100	9.620
5.110	9.646
5.120	9.665
5.130	9.676
5.140	9.679
5.150	9.676
5.160	9.667
5.170	9.655
5.180	9.642
5.190	9.629
5.200	9.619
5.210	9.612
5.220	9.609
5.230	9.609
5.240	9.613
5.250	9.617
5.260	9.621
5.270	9.624
5.280	9.622
5.290	9.616
5.300	9.604
5.310	9.588
5.320	9.566
5.330	9.542
5.340	9.517
5.350	9.493
5.360	9.472
5.370	9.457
5.380	9.449
5.390	9.449
5.400	9.457
5.410	9.472
5.420	9.493
5.430	9.518
5.440	9.545
5.450	9.570
5.460	9.592
5.470	9.609
5.480	9.619
5.490	9.622
5.500	9.619
5.510	9.609
5.520	9.596
5.530	9.581
5.540	9.567
5.550	9.555
5.560	9.548
5.570	9.548
5.580	9.554
5.590	9.567
5.600	9.586
5.610	9.610
5.620	9.637
5.630	9.664
5.640	9.691
5.650	9.713
5.660	9.731
5.670	9.743
5.680	9.748
5.690	9.748
5.700	9.741
5.710	9.731
5.720	9.718
5.730	9.704
5.740	9.691
5.750	9.680
5.760	9.673
5.770	9.670
5.780	9.674
5.790	9.683
5.800	9.697
5.810	9.718
5.820	9.743
5.830	9.773
5.840	9.807
5.850	9.842
5.860	9.879
5.870	9.916
5.880	9.952
5.890	9.984
5.900	10.013
5.910	10.036
5.920	10.053
5.930	10.062
5.940	10.065
5.950	10.060
5.960	10.048
5.970	10.031
5.980	10.010
5.990	9.988
6.000	9.966
6.010	9.947
6.020	9.933
6.030	9.925
6.040	9.925
6.050	9.932
6.060	9.947
6.070	9.967
6.080	9.990
6.090	10.015
6.100	10.037
6.110	10.055
6.120	10.065
6.130	10.066
6.140	10.058
6.150	10.040
6.160	10.013
6.170	9.980
6.180	9.944
6.190	9.909
6.200	9.877
6.210	9.852
6.220	9.837
6.230	9.833
6.240	9.841
6.250	9.858
6.260	9.884
6.270	9.914
6.280	9.944
6.290	9.970
6.300	9.987
6.310	9.993
6.320	9.983
6.330	9.957
6.340	9.914
6.350	9.856
6.360	9.786
6.370	9.708
6.380	9.627
6.390	9.547
6.400	9.475
6.410	9.412
6.420	9.364
6.430	9.331
6.440	9.314
6.450	9.310
6.460	9.319
6.470	9.335
6.480	9.355
6.490	9.374
6.500	9.389
6.510	9.395
6.520	9.391
6.530	9.375
6.540	9.346
6.550	9.308
6.560	9.260
6.570	9.208
6.580	9.153
6.590	9.101
6.600	9.053
6.610	9.013
6.620	8.982
6.630	8.962
6.640	8.952
6.650	8.951
6.660	8.959
6.670	8.972
6.680	8.990
6.690	9.008
6.700	9.025
6.710	9.040
6.720	9.052
6.730	9.058
6.740	9.061
6.750	9.059
6.760	9.054
6.770	9.046
6.780	9.037
6.790	9.027
6.800	9.018
6.810	9.011
6.820	9.004
6.830	9.000
6.840	8.998
6.850	8.997
6.860	8.998
6.870	9.001
6.880	9.004
6.890	9.009
6.900	9.014
6.910	9.021
6.920	9.028
6.930	9.036
6.940	9.044
6.950	9.052
6.960	9.060
6.970	9.065
6.980	9.069
6.990	9.070
7.000	9.066
7.010	9.059
7.020	9.046
7.030	9.027
7.040	9.004
7.050	8.976
7.060	8.945
7.070	8.912
7.080	8.878
7.090	8.847
7.100	8.819
7.110	8.796
7.120	8.781
7.130	8.774
7.140	8.777
7.150	8.788
7.160	8.808
7.170	8.835
7.180	8.867
7.190	8.903
7.200	8.938
7.210	8.970
7.220	8.998
7.230	9.018
7.240	9.029
7.250	9.029
7.260	9.020
7.270	9.000
7.280	8.973
7.290	8.939
7.300	8.902
7.310	8.865
7.320	8.830
7.330	8.801
7.340	8.780
7.350	8.768
7.360	8.765
7.370	8.771
7.380	8.785
7.390	8.805
7.400	8.828
7.410	8.850
7.420	8.870
7.430	8.885
7.440	8.892
7.450	8.891
7.460	8.882
7.470	8.865
7.480	8.843
7.490	8.819
7.500	8.796
7.510	8.776
7.520	8.764
7.530	8.761
7.540	8.768
7.550	8.787
7.560	8.817
7.570	8.854
7.580	8.896
7.590	8.940
7.600	8.980
7.610	9.014
7.620	9.037
7.630	9.049
7.640	9.047
7.650	9.031
7.660	9.005
7.670	8.970
7.680	8.932
7.690	8.893
7.700	8.860
7.710	8.836
7.720	8.825
7.730	8.828
7.740	8.848
7.750	8.881
7.760	8.927
7.770	8.982
7.780	9.040
7.790	9.098
7.800	9.151
7.810	9.194
7.820	9.224
7.830	9.239
7.840	9.239
7.850	9.225
7.860	9.198
7.870	9.161
7.880	9.119
7.890	9.075
7.900	9.033
7.910	8.994
7.920	8.961
7.930	8.936
7.940	8.917
7.950	8.904
7.960	8.896
7.970	8.890
7.980	8.885
7.990	8.880
8.000	8.874
8.010	8.867
8.020	8.860
8.030	8.854
8.040	8.852
8.050	8.856
8.060	8.868
8.070	8.889
8.080	8.919
8.090	8.959
8.100	9.008
8.110	9.061
8.120	9.118
8.130	9.172
8.140	9.220
8.150	9.259
8.160	9.286
8.170	9.297
8.180	9.293
8.190	9.274
8.200	9.242
8.210	9.199
8.220	9.149
8.230	9.097
8.240	9.047
8.250	9.001
8.260	8.963
8.270	8.935
8.280	8.918
8.290	8.910
8.300	8.910
8.310	8.915
8.320	8.924
8.330	8.932
8.340	8.937
8.350	8.937
8.360	8.931
8.370	8.918
8.380	8.899
8.390	8.875
8.400	8.849
8.410	8.823
8.420	8.798
8.430	8.778
8.440	8.764
8.450	8.756
8.460	8.755
8.470	8.761
8.480	8.771
8.490	8.786
8.500	8.803
8.510	8.821
8.520	8.838
8.530	8.854
8.540	8.868
8.550	8.880
8.560	8.891
8.570	8.902
8.580	8.913
8.590	8.925
8.600	8.939
8.610	8.955
8.620	8.973
8.630	8.992
8.640	9.011
8.650	9.029
8.660	9.044
8.670	9.055
8.680	9.063
8.690	9.065
8.700	9.063
8.710	9.056
8.720	9.046
8.730	9.035
8.740	9.023
8.750	9.013
8.760	9.005
8.770	9.000
8.780	8.999
8.790	9.002
8.800	9.008
8.810	9.017
8.820	9.027
8.830	9.037
8.840	9.046
8.850	9.054
8.860	9.060
8.870	9.066
8.880	9.070
8.890	9.074
8.900	9.078
8.910	9.085
8.920	9.094
8.930	9.105
8.940	9.119
8.950	9.134
8.960	9.149
8.970	9.163
8.980	9.174
8.990	9.179
9.000	9.177
9.010	9.167
9.020	9.148
9.030	9.121
9.040	9.085
9.050	9.044
9.060	8.997
9.070	8.949
9.080	8.902
9.090	8.856
9.100	8.815
9.110	8.779
9.120	8.749
9.130	8.724
9.140	8.704
9.150	8.687
9.160	8.671
9.170	8.656
9.180	8.640
9.190	8.622
9.200	8.602
9.210	8.580
9.220	8.559
9.230	8.539
9.240	8.522
9.250	8.509
9.260	8.504
9.270	8.505
9.280	8.514
9.290	8.530
9.300	8.552
9.310	8.578
9.320	8.605
9.330	8.631
9.340	8.654
9.350	8.671
9.360	8.681
9.370	8.683
9.380	8.679
9.390	8.669
9.400	8.654
9.410	8.639
9.420	8.625
9.430	8.614
9.440	8.610
9.450	8.613
9.460	8.624
9.470	8.643
9.480	8.668
9.490	8.699
9.500	8.731
9.510	8.764
9.520	8.795
9.530	8.821
9.540	8.842
9.550	8.857
9.560	8.866
9.570	8.870
9.580	8.871
9.590	8.872
9.600	8.874
9.610	8.879
9.620	8.888
9.630	8.901
9.640	8.920
9.650	8.942
9.660	8.967
9.670	8.992
9.680	9.014
9.690	9.031
9.700	9.043
9.710	9.046
9.720	9.042
9.730	9.031
9.740	9.013
9.750	8.993
9.760	8.971
9.770	8.951
9.780	8.937
9.790	8.930
9.800	8.933
9.810	8.946
9.820	8.970
9.830	9.003
9.840	9.044
9.850	9.089
9.860	9.137
9.870	9.182
9.880	9.223
9.890	9.256
9.900	9.279
9.910	9.291
9.920	9.291
9.930	9.279
9.940	9.257
9.950	9.227
9.960	9.191
9.970	9.152
9.980	9.112
9.990	9.074
10.000	9.040
10.010	9.013
10.020	8.993
10.030	8.981
10.040	8.978
10.050	8.982
10.060	8.994
10.070	9.011
10.080	9.032
10.090	9.055
10.100	9.078
10.110	9.100
10.120	9.117
10.130	9.129
10.140	9.134
10.150	9.131
10.160	9.120
10.170	9.101
10.180	9.075
10.190	9.043
10.200	9.007
10.210	8.969
10.220	8.931
10.230	8.896
10.240	8.864
10.250	8.839
10.260	8.820
10.270	8.808
10.280	8.803
10.290	8.802
10.300	8.805
10.310	8.809
10.320	8.811
10.330	8.810
10.340	8.804
10.350	8.792
10.360	8.773
10.370	8.748
10.380	8.718
10.390	8.686
10.400	8.653
10.410	8.623
10.420	8.599
10.430	8.583
10.440	8.577
10.450	8.581
10.460	8.596
10.470	8.619
10.480	8.649
10.490	8.682
10.500	8.717
10.510	8.749
10.520	8.776
10.530	8.795
10.540	8.806
10.550	8.810
10.560	8.806
10.570	8.797
10.580	8.786
10.590	8.775
10.600	8.769
10.610	8.769
10.620	8.777
10.630	8.794
10.640	8.821
10.650	8.855
10.660	8.894
10.670	8.934
10.680	8.974
10.690	9.008
10.700	9.035
10.710	9.052
10.720	9.057
10.730	9.052
10.740	9.036
10.750	9.013
10.760	8.985
10.770	8.954
10.780	8.925
10.790	8.898
10.800	8.877
10.810	8.862
10.820	8.853
10.830	8.848
10.840	8.846
10.850	8.845
10.860	8.841
10.870	8.834
10.880	8.822
10.890	8.805
10.900	8.783
10.910	8.758
10.920	8.733
10.930	8.711
10.940	8.695
10.950	8.688
10.960	8.692
10.970	8.709
10.980	8.738
10.990	8.777
11.000	8.824
11.010	8.874
11.020	8.922
11.030	8.964
11.040	8.994
11.050	9.008
11.060	9.005
11.070	8.983
11.080	8.944
11.090	8.889
11.100	8.823
11.110	8.751
11.120	8.680
11.130	8.615
11.140	8.561
11.150	8.523
11.160	8.503
11.170	8.502
11.180	8.518
11.190	8.550
11.200	8.594
11.210	8.644
11.220	8.696
11.230	8.744
11.240	8.784
11.250	8.812
11.260	8.828
11.270	8.830
11.280	8.819
11.290	8.798
11.300	8.769
11.310	8.735
11.320	8.701
11.330	8.669
11.340	8.642
11.350	8.622
11.360	8.609
11.370	8.603
11.380	8.603
11.390	8.609
11.400	8.618
11.410	8.629
11.420	8.640
11.430	8.652
11.440	8.664
11.450	8.676
11.460	8.690
11.470	8.706
11.480	8.725
11.490	8.750
11.500	8.779
11.510	8.815
11.520	8.855
11.530	8.900
11.540	8.946
11.550	8.993
11.560	9.038
11.570	9.078
11.580	9.111
11.590	9.136
11.600	9.152
11.610	9.158
11.620	9.154
11.630	9.143
11.640	9.124
11.650	9.101
11.660	9.075
11.670	9.048
11.680	9.023
11.690	9.000
11.700	8.982
11.710	8.969
11.720	8.962
11.730	8.960
11.740	8.964
11.750	8.974
11.760	8.988
11.770	9.007
11.780	9.029
11.790	9.053
11.800	9.079
11.810	9.105
11.820	9.129
11.830	9.150
11.840	9.167
11.850	9.178
11.860	9.182
11.870	9.177
11.880	9.163
11.890	9.141
11.900	9.110
11.910	9.073
11.920	9.030
11.930	8.985
11.940	8.940
11.950	8.898
11.960	8.862
11.970	8.833
11.980	8.812
11.990	8.801
12.000	8.799
12.010	8.805
12.020	8.816
12.030	8.829
12.040	8.842
12.050	8.851
12.060	8.854
12.070	8.850
12.080	8.836
12.090	8.813
12.100	8.783
12.110	8.747
12.120	8.708
12.130	8.670
12.140	8.635
12.150	8.606
12.160	8.586
12.170	8.576
12.180	8.576
12.190	8.586
12.200	8.603
12.210	8.624
12.220	8.647
12.230	8.667
12.240	8.682
12.250	8.688
12.260	8.684
12.270	8.669
12.280	8.643
12.290	8.608
12.300	8.566
12.310	8.520
12.320	8.474
12.330	8.431
12.340	8.394
12.350	8.366
12.360	8.350
12.370	8.345
12.380	8.352
12.390	8.369
12.400	8.396
12.410	8.430
12.420	8.468
12.430	8.508
12.440	8.547
12.450	8.582
12.460	8.612
12.470	8.635
12.480	8.650
12.490	8.656
12.500	8.654
12.510	8.642
12.520	8.621
12.530	8.593
12.540	8.558
12.550	8.517
12.560	8.472
12.570	8.424
12.580	8.377
12.590	8.332
12.600	8.291
12.610	8.258
12.620	8.235
12.630	8.223
12.640	8.225
12.650	8.240
12.660	8.268
12.670	8.308
12.680	8.359
12.690	8.416
12.700	8.478
12.710	8.539
12.720	8.597
12.730	8.649
12.740	8.691
12.750	8.722
12.760	8.741
12.770	8.749
12.780	8.747
12.790	8.737
12.800	8.724
12.810	8.708
12.820	8.695
12.830	8.685
12.840	8.682
12.850	8.685
12.860	8.695
12.870	8.712
12.880	8.732
12.890	8.755
12.900	8.777
12.910	8.797
12.920	8.811
12.930	8.821
12.940	8.823
12.950	8.820
12.960	8.812
12.970	8.800
12.980	8.786
12.990	8.773
13.000	8.760
13.010	8.751
13.020	8.743
13.030	8.739
13.040	8.735
13.050	8.732
13.060	8.726
13.070	8.718
13.080	8.705
13.090	8.688
13.100	8.666
13.110	8.641
13.120	8.614
13.130	8.590
13.140	8.570
13.150	8.557
13.160	8.554
13.170	8.563
13.180	8.583
13.190	8.615
13.200	8.655
13.210	8.701
13.220	8.749
13.230	8.794
13.240	8.832
13.250	8.858
13.260	8.870
13.270	8.866
13.280	8.846
13.290	8.812
13.300	8.766
13.310	8.714
13.320	8.659
13.330	8.607
13.340	8.562
13.350	8.528
13.360	8.506
13.370	8.497
13.380	8.500
13.390	8.512
13.400	8.529
13.410	8.547
13.420	8.560
13.430	8.564
13.440	8.556
13.450	8.534
13.460	8.497
13.470	8.447
13.480	8.387
13.490	8.321
13.500	8.255
13.510	8.193
13.520	8.141
13.530	8.103
13.540	8.081
13.550	8.078
13.560	8.092
13.570	8.121
13.580	8.162
13.590	8.212
13.600	8.264
13.610	8.315
13.620	8.361
13.630	8.399
13.640	8.427
13.650	8.447
13.660	8.458
13.670	8.463
13.680	8.465
13.690	8.469
13.700	8.475
13.710	8.488
13.720	8.508
13.730	8.537
13.740	8.573
13.750	8.614
13.760	8.659
13.770	8.704
13.780	8.745
13.790	8.781
13.800	8.809
13.810	8.828
13.820	8.839
13.830	8.841
13.840	8.837
13.850	8.829
13.860	8.820
13.870	8.813
13.880	8.809
13.890	8.812
13.900	8.820
13.910	8.835
13.920	8.854
13.930	8.876
13.940	8.900
13.950	8.921
13.960	8.938
13.970	8.949
13.980	8.953
13.990	8.949
14.000	8.938
14.010	8.920
14.020	8.897
14.030	8.871
14.040	8.844
14.050	8.817
14.060	8.792
14.070	8.769
14.080	8.749
14.090	8.730
14.100	8.712
14.110	8.693
14.120	8.671
14.130	8.645
14.140	8.614
14.150	8.579
14.160	8.538
14.170	8.493
14.180	8.446
14.190	8.399
14.200	8.353
14.210	8.312
14.220	8.276
14.230	8.248
14.240	8.228
14.250	8.217
14.260	8.213
14.270	8.217
14.280	8.226
14.290	8.239
14.300	8.253
14.310	8.268
14.320	8.283
14.330	8.295
14.340	8.305
14.350	8.312
14.360	8.318
14.370	8.322
14.380	8.325
14.390	8.328
14.400	8.332
14.410	8.336
14.420	8.341
14.430	8.345
14.440	8.349
14.450	8.351
14.460	8.351
14.470	8.348
14.480	8.341
14.490	8.331
14.500	8.318
14.510	8.301
14.520	8.283
14.530	8.263
14.540	8.243
14.550	8.223
14.560	8.205
14.570	8.189
14.580	8.176
14.590	8.165
14.600	8.156
14.610	8.149
14.620	8.143
14.630	8.137
14.640	8.131
14.650	8.125
14.660	8.117
14.670	8.109
14.680	8.099
14.690	8.088
14.700	8.077
14.710	8.066
14.720	8.055
14.730	8.043
14.740	8.032
14.750	8.021
14.760	8.011
14.770	8.001
14.780	7.991
14.790	7.983
14.800	7.978
14.810	7.975
14.820	7.976
14.830	7.982
14.840	7.994
14.850	8.012
14.860	8.038
14.870	8.072
14.880	8.111
14.890	8.155
14.900	8.202
14.910	8.250
14.920	8.295
14.930	8.336
14.940	8.368
14.950	8.390
14.960	8.401
14.970	8.399
14.980	8.386
14.990	8.361
15.000	8.329
15.010	8.290
15.020	8.250
15.030	8.211
15.040	8.177
15.050	8.151
15.060	8.136
15.070	8.131
15.080	8.139
15.090	8.158
15.100	8.186
15.110	8.222
15.120	8.263
15.130	8.305
15.140	8.346
15.150	8.383
15.160	8.416
15.170	8.442
15.180	8.461
15.190	8.474
15.200	8.482
15.210	8.485
15.220	8.485
15.230	8.484
15.240	8.483
15.250	8.482
15.260	8.483
15.270	8.485
15.280	8.489
15.290	8.493
15.300	8.498
15.310	8.502
15.320	8.505
15.330	8.507
15.340	8.508
15.350	8.507
15.360	8.506
15.370	8.506
15.380	8.505
15.390	8.505
15.400	8.506
15.410	8.508
15.420	8.510
15.430	8.511
15.440	8.511
15.450	8.508
15.460	8.501
15.470	8.490
15.480	8.475
15.490	8.456
15.500	8.434
15.510	8.409
15.520	8.385
15.530	8.362
15.540	8.344
15.550	8.331
15.560	8.324
15.570	8.326
15.580	8.335
15.590	8.352
15.600	8.374
15.610	8.399
15.620	8.426
15.630	8.451
15.640	8.472
15.650	8.488
15.660	8.496
15.670	8.496
15.680	8.488
15.690	8.473
15.700	8.454
15.710	8.433
15.720	8.413
15.730	8.395
15.740	8.384
15.750	8.381
15.760	8.388
15.770	8.404
15.780	8.430
15.790	8.465
15.800	8.505
15.810	8.550
15.820	8.596
15.830	8.641
15.840	8.683
15.850	8.720
15.860	8.749
15.870	8.772
15.880	8.787
15.890	8.796
15.900	8.799
15.910	8.798
15.920	8.794
15.930	8.788
15.940	8.781
15.950	8.774
15.960	8.767
15.970	8.761
15.980	8.755
15.990	8.750
16.000	8.744
16.010	8.738
16.020	8.732
16.030	8.726
16.040	8.721
16.050	8.717
16.060	8.714
16.070	8.715
16.080	8.719
16.090	8.727
16.100	8.738
16.110	8.754
16.120	8.772
16.130	8.792
16.140	8.813
16.150	8.832
16.160	8.849
16.170	8.863
16.180	8.871
16.190	8.874
16.200	8.873
16.210	8.866
16.220	8.857
16.230	8.846
16.240	8.836
16.250	8.828
16.260	8.824
16.270	8.826
16.280	8.836
16.290	8.853
16.300	8.877
16.310	8.908
16.320	8.943
16.330	8.982
16.340	9.021
16.350	9.058
16.360	9.092
16.370	9.119
16.380	9.138
16.390	9.149
16.400	9.151
16.410	9.144
16.420	9.130
16.430	9.110
16.440	9.086
16.450	9.060
16.460	9.033
16.470	9.009
16.480	8.987
16.490	8.969
16.500	8.956
16.510	8.948
16.520	8.946
16.530	8.947
16.540	8.953
16.550	8.961
16.560	8.973
16.570	8.987
16.580	9.002
16.590	9.019
16.600	9.039
16.610	9.060
16.620	9.083
16.630	9.108
16.640	9.136
16.650	9.164
16.660	9.194
16.670	9.223
16.680	9.251
16.690	9.275
16.700	9.295
16.710	9.309
16.720	9.316
16.730	9.316
16.740	9.307
16.750	9.290
16.760	9.266
16.770	9.237
16.780	9.206
16.790	9.173
16.800	9.142
16.810	9.116
16.820	9.095
16.830	9.083
16.840	9.078
16.850	9.083
16.860	9.095
16.870	9.114
16.880	9.137
16.890	9.162
16.900	9.186
16.910	9.206
16.920	9.220
16.930	9.227
16.940	9.226
16.950	9.216
16.960	9.198
16.970	9.175
16.980	9.148
16.990	9.120
17.000	9.093
17.010	9.071
17.020	9.055
17.030	9.048
17.040	9.049
17.050	9.059
17.060	9.077
17.070	9.101
17.080	9.129
17.090	9.160
17.100	9.189
17.110	9.216
17.120	9.237
17.130	9.253
17.140	9.263
17.150	9.267
17.160	9.266
17.170	9.261
17.180	9.256
17.190	9.250
17.200	9.248
17.210	9.249
17.220	9.255
17.230	9.266
17.240	9.282
17.250	9.303
17.260	9.326
17.270	9.352
17.280	9.377
17.290	9.402
17.300	9.424
17.310	9.444
17.320	9.461
17.330	9.477
17.340	9.492
17.350	9.506
17.360	9.523
17.370	9.542
17.380	9.565
17.390	9.592
17.400	9.623
17.410	9.656
17.420	9.691
17.430	9.725
17.440	9.756
17.450	9.783
