Time(s)	V(m/s)
12.160	9.293
12.170	9.288
12.180	9.288
12.190	9.293
12.200	9.301
12.210	9.312
12.220	9.323
12.230	9.334
12.240	9.341
12.250	9.344
12.260	9.342
12.270	9.335
12.280	9.322
12.290	9.304
12.300	9.283
12.310	9.260
12.320	9.237
12.330	9.215
12.340	9.197
12.350	9.183
12.360	9.175
12.370	9.172
12.380	9.176
12.390	9.185
12.400	9.198
12.410	9.215
12.420	9.234
12.430	9.254
12.440	9.273
12.450	9.291
12.460	9.306
12.470	9.318
12.480	9.325
12.490	9.328
12.500	9.327
12.510	9.321
12.520	9.311
12.530	9.296
12.540	9.279
12.550	9.258
12.560	9.236
12.570	9.212
12.580	9.188
12.590	9.166
12.600	9.146
12.610	9.129
12.620	9.118
12.630	9.112
12.640	9.112
12.650	9.120
12.660	9.134
12.670	9.154
12.680	9.179
12.690	9.208
12.700	9.239
12.710	9.270
12.720	9.299
12.730	9.324
12.740	9.345
12.750	9.361
12.760	9.370
12.770	9.374
12.780	9.373
12.790	9.369
12.800	9.362
12.810	9.354
12.820	9.347
12.830	9.343
12.840	9.341
12.850	9.343
12.860	9.348
12.870	9.356
12.880	9.366
12.890	9.377
12.900	9.389
12.910	9.398
12.920	9.406
12.930	9.410
12.940	9.412
12.950	9.410
12.960	9.406
12.970	9.400
12.980	9.393
12.990	9.386
13.000	9.380
13.010	9.375
13.020	9.372
13.030	9.369
13.040	9.368
13.050	9.366
13.060	9.363
13.070	9.359
13.080	9.353
13.090	9.344
13.100	9.333
13.110	9.320
13.120	9.307
13.130	9.295
13.140	9.285
13.150	9.279
13.160	9.277
13.170	9.281
13.180	9.292
13.190	9.307
13.200	9.328
13.210	9.351
13.220	9.375
13.230	9.397
13.240	9.416
13.250	9.429
13.260	9.435
13.270	9.433
13.280	9.423
13.290	9.406
13.300	9.383
13.310	9.357
13.320	9.330
13.330	9.304
13.340	9.281
13.350	9.264
13.360	9.253
13.370	9.249
13.380	9.250
13.390	9.256
13.400	9.265
13.410	9.273
13.420	9.280
13.430	9.282
13.440	9.278
13.450	9.267
13.460	9.249
13.470	9.224
13.480	9.194
13.490	9.161
13.500	9.127
13.510	9.096
13.520	9.070
13.530	9.051
13.540	9.041
13.550	9.039
13.560	9.046
13.570	9.060
13.580	9.081
13.590	9.106
13.600	9.132
13.610	9.157
13.620	9.180
13.630	9.199
13.640	9.214
13.650	9.223
13.660	9.229
13.670	9.231
13.680	9.233
13.690	9.234
13.700	9.238
13.710	9.244
13.720	9.254
13.730	9.268
13.740	9.286
13.750	9.307
13.760	9.330
13.770	9.352
13.780	9.373
13.790	9.391
13.800	9.405
13.810	9.414
13.820	9.419
13.830	9.420
13.840	9.418
13.850	9.414
13.860	9.410
13.870	9.406
13.880	9.405
13.890	9.406
13.900	9.410
13.910	9.417
13.920	9.427
13.930	9.438
13.940	9.450
13.950	9.460
13.960	9.469
13.970	9.475
13.980	9.477
13.990	9.475
14.000	9.469
14.010	9.460
14.020	9.449
14.030	9.436
14.040	9.422
14.050	9.409
14.060	9.396
14.070	9.385
14.080	9.375
14.090	9.365
14.100	9.356
14.110	9.346
14.120	9.335
14.130	9.323
14.140	9.307
14.150	9.289
14.160	9.269
14.170	9.247
14.180	9.223
14.190	9.200
14.200	9.177
14.210	9.156
14.220	9.138
14.230	9.124
14.240	9.114
14.250	9.108
14.260	9.107
14.270	9.108
14.280	9.113
14.290	9.119
14.300	9.127
14.310	9.134
14.320	9.141
14.330	9.147
14.340	9.152
14.350	9.156
14.360	9.159
14.370	9.161
14.380	9.163
14.390	9.164
14.400	9.166
14.410	9.168
14.420	9.170
14.430	9.172
14.440	9.174
14.450	9.175
14.460	9.175
14.470	9.174
14.480	9.171
14.490	9.166
14.500	9.159
14.510	9.151
14.520	9.141
14.530	9.131
14.540	9.121
14.550	9.112
14.560	9.103
14.570	9.095
14.580	9.088
14.590	9.083
14.600	9.078
14.610	9.075
14.620	9.071
14.630	9.069
14.640	9.066
14.650	9.062
14.660	9.059
14.670	9.054
14.680	9.049
14.690	9.044
14.700	9.039
14.710	9.033
14.720	9.027
14.730	9.022
14.740	9.016
14.750	9.011
14.760	9.005
14.770	9.000
14.780	8.996
14.790	8.992
14.800	8.989
14.810	8.987
14.820	8.988
14.830	8.991
14.840	8.997
14.850	9.006
14.860	9.019
14.870	9.036
14.880	9.055
14.890	9.078
14.900	9.101
14.910	9.125
14.920	9.148
14.930	9.168
14.940	9.184
14.950	9.195
14.960	9.200
14.970	9.200
14.980	9.193
14.990	9.181
15.000	9.164
15.010	9.145
15.020	9.125
15.030	9.106
15.040	9.089
15.050	9.076
15.060	9.068
15.070	9.066
15.080	9.069
15.090	9.079
15.100	9.093
15.110	9.111
15.120	9.131
15.130	9.152
15.140	9.173
15.150	9.192
15.160	9.208
15.170	9.221
15.180	9.231
15.190	9.237
15.200	9.241
15.210	9.242
15.220	9.242
15.230	9.242
15.240	9.241
15.250	9.241
15.260	9.242
15.270	9.243
15.280	9.245
15.290	9.247
15.300	9.249
15.310	9.251
15.320	9.252
15.330	9.253
15.340	9.254
15.350	9.254
15.360	9.253
15.370	9.253
15.380	9.253
15.390	9.253
15.400	9.253
15.410	9.254
15.420	9.255
15.430	9.256
15.440	9.255
15.450	9.254
15.460	9.251
15.470	9.245
15.480	9.238
15.490	9.228
15.500	9.217
15.510	9.205
15.520	9.192
15.530	9.181
15.540	9.172
15.550	9.165
15.560	9.162
15.570	9.163
15.580	9.168
15.590	9.176
15.600	9.187
15.610	9.200
15.620	9.213
15.630	9.226
15.640	9.236
15.650	9.244
15.660	9.248
15.670	9.248
15.680	9.244
15.690	9.237
15.700	9.227
15.710	9.217
15.720	9.206
15.730	9.198
15.740	9.192
15.750	9.191
15.760	9.194
15.770	9.202
15.780	9.215
15.790	9.232
15.800	9.253
15.810	9.275
15.820	9.298
15.830	9.321
15.840	9.342
15.850	9.360
15.860	9.375
15.870	9.386
15.880	9.394
15.890	9.398
15.900	9.400
15.910	9.399
15.920	9.397
15.930	9.394
15.940	9.390
15.950	9.387
15.960	9.384
15.970	9.381
15.980	9.378
15.990	9.375
16.000	9.372
16.010	9.369
16.020	9.366
16.030	9.363
16.040	9.360
16.050	9.358
16.060	9.357
16.070	9.357
16.080	9.359
16.090	9.363
16.100	9.369
16.110	9.377
16.120	9.386
16.130	9.396
16.140	9.406
16.150	9.416
16.160	9.425
16.170	9.431
16.180	9.436
16.190	9.437
16.200	9.436
16.210	9.433
16.220	9.428
16.230	9.423
16.240	9.418
16.250	9.414
16.260	9.412
16.270	9.413
16.280	9.418
16.290	9.426
16.300	9.438
16.310	9.454
16.320	9.472
16.330	9.491
16.340	9.510
16.350	9.529
16.360	9.546
16.370	9.559
16.380	9.569
16.390	9.574
16.400	9.575
16.410	9.572
16.420	9.565
16.430	9.555
16.440	9.543
16.450	9.530
16.460	9.517
16.470	9.504
16.480	9.493
16.490	9.485
16.500	9.478
16.510	9.474
16.520	9.473
16.530	9.474
16.540	9.476
16.550	9.481
16.560	9.486
16.570	9.493
16.580	9.501
16.590	9.510
16.600	9.519
16.610	9.530
16.620	9.542
16.630	9.554
16.640	9.568
16.650	9.582
16.660	9.597
16.670	9.611
16.680	9.625
16.690	9.638
16.700	9.648
16.710	9.655
16.720	9.658
16.730	9.658
16.740	9.653
16.750	9.645
16.760	9.633
16.770	9.619
16.780	9.603
16.790	9.587
16.800	9.571
16.810	9.558
16.820	9.548
16.830	9.541
16.840	9.539
16.850	9.541
16.860	9.548
16.870	9.557
16.880	9.569
16.890	9.581
16.900	9.593
16.910	9.603
16.920	9.610
16.930	9.614
16.940	9.613
16.950	9.608
16.960	9.599
16.970	9.587
16.980	9.574
16.990	9.560
17.000	9.547
17.010	9.535
17.020	9.528
17.030	9.524
17.040	9.524
17.050	9.529
17.060	9.538
17.070	9.551
17.080	9.565
17.090	9.580
17.100	9.595
17.110	9.608
17.120	9.619
17.130	9.627
17.140	9.631
17.150	9.633
17.160	9.633
17.170	9.631
17.180	9.628
17.190	9.625
17.200	9.624
17.210	9.624
17.220	9.627
17.230	9.633
17.240	9.641
17.250	9.651
17.260	9.663
17.270	9.676
17.280	9.689
17.290	9.701
17.300	9.712
17.310	9.722
17.320	9.731
17.330	9.738
17.340	9.746
17.350	9.753
17.360	9.761
17.370	9.771
17.380	9.783
17.390	9.796
17.400	9.811
17.410	9.828
17.420	9.845
17.430	9.862
17.440	9.878
17.450	9.891
