Time(s)	V(m/s)
1.640	5.945
1.650	5.941
1.660	5.938
1.670	5.936
1.680	5.935
1.690	5.935
1.700	5.937
1.710	5.939
1.720	5.943
1.730	5.947
1.740	5.951
1.750	5.956
1.760	5.960
1.770	5.964
1.780	5.967
1.790	5.969
1.800	5.971
1.810	5.973
1.820	5.975
1.830	5.976
1.840	5.978
1.850	5.979
1.860	5.980
1.870	5.981
1.880	5.982
1.890	5.982
1.900	5.982
1.910	5.981
1.920	5.978
1.930	5.975
1.940	5.970
1.950	5.965
1.960	5.960
1.970	5.954
1.980	5.949
1.990	5.944
2.000	5.939
2.010	5.935
2.020	5.933
2.030	5.931
2.040	5.929
2.050	5.928
2.060	5.926
2.070	5.925
2.080	5.923
2.090	5.920
2.100	5.916
2.110	5.911
2.120	5.905
2.130	5.899
2.140	5.892
2.150	5.886
2.160	5.879
2.170	5.874
2.180	5.869
2.190	5.865
2.200	5.862
2.210	5.860
2.220	5.859
2.230	5.859
2.240	5.859
2.250	5.859
2.260	5.860
2.270	5.860
2.280	5.861
2.290	5.861
2.300	5.861
2.310	5.861
2.320	5.860
2.330	5.860
2.340	5.859
2.350	5.857
2.360	5.856
2.370	5.854
2.380	5.852
2.390	5.849
2.400	5.846
2.410	5.842
2.420	5.839
2.430	5.835
2.440	5.833
2.450	5.831
2.460	5.830
2.470	5.832
2.480	5.836
2.490	5.841
2.500	5.850
2.510	5.861
2.520	5.873
2.530	5.887
2.540	5.901
2.550	5.916
2.560	5.930
2.570	5.941
2.580	5.951
2.590	5.958
2.600	5.961
2.610	5.962
2.620	5.959
2.630	5.954
2.640	5.948
2.650	5.940
2.660	5.932
2.670	5.924
2.680	5.918
2.690	5.913
2.700	5.910
2.710	5.909
2.720	5.909
2.730	5.911
2.740	5.915
2.750	5.918
2.760	5.922
2.770	5.925
2.780	5.927
2.790	5.928
2.800	5.927
2.810	5.926
2.820	5.923
2.830	5.921
2.840	5.917
2.850	5.915
2.860	5.913
2.870	5.911
2.880	5.912
2.890	5.913
2.900	5.916
2.910	5.920
2.920	5.925
2.930	5.930
2.940	5.936
2.950	5.943
2.960	5.949
2.970	5.956
2.980	5.962
2.990	5.968
3.000	5.974
3.010	5.980
3.020	5.985
3.030	5.989
3.040	5.993
3.050	5.997
3.060	5.999
3.070	6.000
3.080	6.000
3.090	5.999
3.100	5.996
3.110	5.992
3.120	5.987
3.130	5.981
3.140	5.974
3.150	5.968
3.160	5.962
3.170	5.958
3.180	5.955
3.190	5.953
3.200	5.954
3.210	5.956
3.220	5.959
3.230	5.964
3.240	5.970
3.250	5.975
3.260	5.980
3.270	5.984
3.280	5.986
3.290	5.987
3.300	5.985
3.310	5.982
3.320	5.976
3.330	5.970
3.340	5.963
3.350	5.955
3.360	5.948
3.370	5.942
3.380	5.938
3.390	5.935
3.400	5.935
3.410	5.936
3.420	5.939
3.430	5.943
3.440	5.949
3.450	5.955
3.460	5.961
3.470	5.966
3.480	5.971
3.490	5.974
3.500	5.976
3.510	5.975
3.520	5.973
3.530	5.970
3.540	5.964
3.550	5.958
3.560	5.951
3.570	5.944
3.580	5.936
3.590	5.929
3.600	5.923
3.610	5.918
3.620	5.915
3.630	5.913
3.640	5.913
3.650	5.915
3.660	5.919
3.670	5.926
3.680	5.934
3.690	5.943
3.700	5.954
3.710	5.965
3.720	5.976
3.730	5.987
3.740	5.998
3.750	6.007
3.760	6.014
3.770	6.019
3.780	6.022
3.790	6.023
3.800	6.022
3.810	6.019
3.820	6.014
3.830	6.008
3.840	6.001
3.850	5.994
3.860	5.986
3.870	5.979
3.880	5.972
3.890	5.965
3.900	5.959
3.910	5.954
3.920	5.948
3.930	5.944
3.940	5.939
3.950	5.935
3.960	5.931
3.970	5.928
3.980	5.926
3.990	5.924
4.000	5.924
4.010	5.924
4.020	5.925
4.030	5.928
4.040	5.931
4.050	5.935
4.060	5.939
4.070	5.943
4.080	5.947
4.090	5.950
4.100	5.952
4.110	5.951
4.120	5.950
4.130	5.946
4.140	5.940
4.150	5.933
4.160	5.925
4.170	5.916
4.180	5.907
4.190	5.898
4.200	5.889
4.210	5.881
4.220	5.875
4.230	5.870
4.240	5.866
4.250	5.864
4.260	5.863
4.270	5.862
4.280	5.863
4.290	5.864
4.300	5.866
4.310	5.867
4.320	5.869
4.330	5.871
4.340	5.873
4.350	5.874
4.360	5.875
4.370	5.876
4.380	5.876
4.390	5.876
4.400	5.874
4.410	5.871
4.420	5.866
4.430	5.860
4.440	5.852
4.450	5.842
4.460	5.830
4.470	5.818
4.480	5.804
4.490	5.791
4.500	5.779
4.510	5.768
4.520	5.759
4.530	5.753
4.540	5.750
4.550	5.750
4.560	5.754
4.570	5.762
4.580	5.772
4.590	5.785
4.600	5.798
4.610	5.812
4.620	5.826
4.630	5.839
4.640	5.849
4.650	5.856
4.660	5.861
4.670	5.862
4.680	5.861
4.690	5.856
4.700	5.850
4.710	5.841
4.720	5.832
4.730	5.823
4.740	5.814
4.750	5.806
4.760	5.800
4.770	5.796
4.780	5.794
4.790	5.795
4.800	5.797
4.810	5.801
4.820	5.807
4.830	5.814
4.840	5.822
4.850	5.829
4.860	5.836
4.870	5.842
4.880	5.847
4.890	5.850
4.900	5.852
4.910	5.851
4.920	5.848
4.930	5.844
4.940	5.839
4.950	5.832
4.960	5.825
4.970	5.818
4.980	5.812
4.990	5.807
5.000	5.805
5.010	5.804
5.020	5.805
5.030	5.809
5.040	5.815
5.050	5.823
5.060	5.832
5.070	5.842
5.080	5.852
5.090	5.862
5.100	5.870
5.110	5.877
5.120	5.881
5.130	5.884
5.140	5.885
5.150	5.884
5.160	5.882
5.170	5.879
5.180	5.875
5.190	5.872
5.200	5.870
5.210	5.868
5.220	5.867
5.230	5.867
5.240	5.868
5.250	5.869
5.260	5.870
5.270	5.871
5.280	5.870
5.290	5.869
5.300	5.866
5.310	5.861
5.320	5.856
5.330	5.850
5.340	5.843
5.350	5.837
5.360	5.832
5.370	5.828
5.380	5.826
5.390	5.826
5.400	5.828
5.410	5.832
5.420	5.837
5.430	5.843
5.440	5.850
5.450	5.857
5.460	5.862
5.470	5.866
5.480	5.869
5.490	5.870
5.500	5.869
5.510	5.866
5.520	5.863
5.530	5.859
5.540	5.856
5.550	5.853
5.560	5.851
5.570	5.851
5.580	5.852
5.590	5.856
5.600	5.860
5.610	5.866
5.620	5.873
5.630	5.880
5.640	5.887
5.650	5.892
5.660	5.897
5.670	5.900
5.680	5.901
5.690	5.901
5.700	5.899
5.710	5.897
5.720	5.893
5.730	5.890
5.740	5.887
5.750	5.884
5.760	5.882
5.770	5.881
5.780	5.882
5.790	5.884
5.800	5.888
5.810	5.893
5.820	5.900
5.830	5.907
5.840	5.916
5.850	5.925
5.860	5.934
5.870	5.943
5.880	5.952
5.890	5.960
5.900	5.968
5.910	5.973
5.920	5.978
5.930	5.980
5.940	5.981
5.950	5.979
5.960	5.976
5.970	5.972
5.980	5.967
5.990	5.961
6.000	5.956
6.010	5.951
6.020	5.947
6.030	5.945
6.040	5.945
6.050	5.947
6.060	5.951
6.070	5.956
6.080	5.961
6.090	5.968
6.100	5.973
6.110	5.978
6.120	5.980
6.130	5.981
6.140	5.978
6.150	5.974
6.160	5.967
6.170	5.959
6.180	5.950
6.190	5.941
6.200	5.932
6.210	5.926
6.220	5.922
6.230	5.921
6.240	5.923
6.250	5.927
6.260	5.934
6.270	5.941
6.280	5.949
6.290	5.956
6.300	5.960
6.310	5.961
6.320	5.959
6.330	5.952
6.340	5.941
6.350	5.926
6.360	5.909
6.370	5.889
6.380	5.868
6.390	5.848
6.400	5.830
6.410	5.814
6.420	5.802
6.430	5.793
6.440	5.789
6.450	5.788
6.460	5.790
6.470	5.794
6.480	5.799
6.490	5.804
6.500	5.808
6.510	5.809
6.520	5.808
6.530	5.804
6.540	5.797
6.550	5.787
6.560	5.775
6.570	5.762
6.580	5.748
6.590	5.734
6.600	5.722
6.610	5.712
6.620	5.704
6.630	5.699
6.640	5.696
6.650	5.696
6.660	5.698
6.670	5.702
6.680	5.706
6.690	5.710
6.700	5.715
6.710	5.719
6.720	5.721
6.730	5.723
6.740	5.724
6.750	5.723
6.760	5.722
6.770	5.720
6.780	5.717
6.790	5.715
6.800	5.713
6.810	5.711
6.820	5.709
6.830	5.708
6.840	5.707
6.850	5.707
6.860	5.707
6.870	5.708
6.880	5.709
6.890	5.710
6.900	5.711
6.910	5.713
6.920	5.715
6.930	5.717
6.940	5.719
6.950	5.721
6.960	5.723
6.970	5.724
6.980	5.725
6.990	5.725
7.000	5.724
7.010	5.722
7.020	5.719
7.030	5.714
7.040	5.708
7.050	5.701
7.060	5.693
7.070	5.685
7.080	5.676
7.090	5.668
7.100	5.661
7.110	5.655
7.120	5.652
7.130	5.650
7.140	5.650
7.150	5.653
7.160	5.658
7.170	5.665
7.180	5.673
7.190	5.682
7.200	5.691
7.210	5.699
7.220	5.706
7.230	5.711
7.240	5.714
7.250	5.714
7.260	5.712
7.270	5.707
7.280	5.700
7.290	5.691
7.300	5.682
7.310	5.672
7.320	5.664
7.330	5.656
7.340	5.651
7.350	5.648
7.360	5.647
7.370	5.648
7.380	5.652
7.390	5.657
7.400	5.663
7.410	5.668
7.420	5.673
7.430	5.677
7.440	5.679
7.450	5.679
7.460	5.676
7.470	5.672
7.480	5.666
7.490	5.660
7.500	5.654
7.510	5.649
7.520	5.646
7.530	5.645
7.540	5.647
7.550	5.652
7.560	5.659
7.570	5.669
7.580	5.680
7.590	5.690
7.600	5.701
7.610	5.709
7.620	5.715
7.630	5.718
7.640	5.717
7.650	5.714
7.660	5.707
7.670	5.698
7.680	5.688
7.690	5.679
7.700	5.670
7.710	5.664
7.720	5.661
7.730	5.662
7.740	5.667
7.750	5.675
7.760	5.687
7.770	5.701
7.780	5.716
7.790	5.730
7.800	5.744
7.810	5.754
7.820	5.762
7.830	5.766
7.840	5.766
7.850	5.762
7.860	5.755
7.870	5.746
7.880	5.735
7.890	5.724
7.900	5.713
7.910	5.704
7.920	5.695
7.930	5.689
7.940	5.684
7.950	5.681
7.960	5.679
7.970	5.677
7.980	5.676
7.990	5.675
8.000	5.673
8.010	5.671
8.020	5.669
8.030	5.668
8.040	5.667
8.050	5.668
8.060	5.671
8.070	5.676
8.080	5.684
8.090	5.694
8.100	5.707
8.110	5.720
8.120	5.734
8.130	5.748
8.140	5.760
8.150	5.770
8.160	5.777
8.170	5.780
8.180	5.779
8.190	5.774
8.200	5.766
8.210	5.755
8.220	5.742
8.230	5.729
8.240	5.716
8.250	5.705
8.260	5.695
8.270	5.688
8.280	5.683
8.290	5.681
8.300	5.681
8.310	5.683
8.320	5.685
8.330	5.687
8.340	5.688
8.350	5.688
8.360	5.687
8.370	5.683
8.380	5.678
8.390	5.672
8.400	5.666
8.410	5.659
8.420	5.653
8.430	5.648
8.440	5.644
8.450	5.642
8.460	5.642
8.470	5.643
8.480	5.646
8.490	5.650
8.500	5.654
8.510	5.658
8.520	5.663
8.530	5.667
8.540	5.670
8.550	5.673
8.560	5.676
8.570	5.679
8.580	5.682
8.590	5.685
8.600	5.688
8.610	5.692
8.620	5.697
8.630	5.701
8.640	5.706
8.650	5.711
8.660	5.715
8.670	5.717
8.680	5.719
8.690	5.720
8.700	5.719
8.710	5.718
8.720	5.715
8.730	5.712
8.740	5.709
8.750	5.707
8.760	5.704
8.770	5.703
8.780	5.703
8.790	5.704
8.800	5.705
8.810	5.707
8.820	5.710
8.830	5.712
8.840	5.715
8.850	5.717
8.860	5.718
8.870	5.720
8.880	5.721
8.890	5.722
8.900	5.723
8.910	5.724
8.920	5.727
8.930	5.730
8.940	5.733
8.950	5.737
8.960	5.741
8.970	5.744
8.980	5.747
8.990	5.748
9.000	5.748
9.010	5.745
9.020	5.740
9.030	5.733
9.040	5.724
9.050	5.714
9.060	5.702
9.070	5.690
9.080	5.678
9.090	5.666
9.100	5.656
9.110	5.647
9.120	5.639
9.130	5.633
9.140	5.627
9.150	5.623
9.160	5.619
9.170	5.615
9.180	5.611
9.190	5.606
9.200	5.601
9.210	5.596
9.220	5.590
9.230	5.585
9.240	5.581
9.250	5.578
9.260	5.576
9.270	5.577
9.280	5.579
9.290	5.583
9.300	5.589
9.310	5.595
9.320	5.602
9.330	5.609
9.340	5.614
9.350	5.619
9.360	5.621
9.370	5.622
9.380	5.621
9.390	5.618
9.400	5.614
9.410	5.610
9.420	5.607
9.430	5.604
9.440	5.603
9.450	5.604
9.460	5.607
9.470	5.611
9.480	5.618
9.490	5.625
9.500	5.634
9.510	5.642
9.520	5.650
9.530	5.656
9.540	5.662
9.550	5.665
9.560	5.668
9.570	5.669
9.580	5.669
9.590	5.669
9.600	5.670
9.610	5.671
9.620	5.673
9.630	5.677
9.640	5.681
9.650	5.687
9.660	5.693
9.670	5.699
9.680	5.705
9.690	5.709
9.700	5.712
9.710	5.713
9.720	5.712
9.730	5.709
9.740	5.705
9.750	5.699
9.760	5.694
9.770	5.689
9.780	5.685
9.790	5.684
9.800	5.684
9.810	5.688
9.820	5.694
9.830	5.702
9.840	5.712
9.850	5.724
9.860	5.736
9.870	5.747
9.880	5.758
9.890	5.766
9.900	5.772
9.910	5.775
9.920	5.775
9.930	5.772
9.940	5.766
9.950	5.759
9.960	5.749
9.970	5.739
9.980	5.729
9.990	5.720
10.000	5.711
10.010	5.704
10.020	5.699
10.030	5.696
10.040	5.695
10.050	5.696
10.060	5.699
10.070	5.704
10.080	5.709
10.090	5.715
10.100	5.721
10.110	5.726
10.120	5.730
10.130	5.733
10.140	5.735
10.150	5.734
10.160	5.731
10.170	5.726
10.180	5.720
10.190	5.711
10.200	5.702
10.210	5.693
10.220	5.683
10.230	5.674
10.240	5.666
10.250	5.660
10.260	5.655
10.270	5.652
10.280	5.650
10.290	5.650
10.300	5.651
10.310	5.652
10.320	5.653
10.330	5.652
10.340	5.651
10.350	5.648
10.360	5.643
10.370	5.636
10.380	5.629
10.390	5.621
10.400	5.612
10.410	5.605
10.420	5.599
10.430	5.595
10.440	5.593
10.450	5.594
10.460	5.598
10.470	5.604
10.480	5.611
10.490	5.620
10.500	5.628
10.510	5.636
10.520	5.643
10.530	5.648
10.540	5.651
10.550	5.652
10.560	5.651
10.570	5.648
10.580	5.646
10.590	5.643
10.600	5.641
10.610	5.641
10.620	5.643
10.630	5.648
10.640	5.654
10.650	5.663
10.660	5.673
10.670	5.683
10.680	5.693
10.690	5.702
10.700	5.709
10.710	5.713
10.720	5.714
10.730	5.713
10.740	5.709
10.750	5.703
10.760	5.696
10.770	5.688
10.780	5.680
10.790	5.674
10.800	5.668
10.810	5.665
10.820	5.662
10.830	5.661
10.840	5.661
10.850	5.660
10.860	5.659
10.870	5.658
10.880	5.654
10.890	5.650
10.900	5.644
10.910	5.638
10.920	5.632
10.930	5.626
10.940	5.622
10.950	5.620
10.960	5.621
10.970	5.626
10.980	5.633
10.990	5.643
11.000	5.655
11.010	5.667
11.020	5.679
11.030	5.690
11.040	5.698
11.050	5.701
11.060	5.700
11.070	5.695
11.080	5.685
11.090	5.671
11.100	5.654
11.110	5.636
11.120	5.618
11.130	5.602
11.140	5.588
11.150	5.578
11.160	5.573
11.170	5.573
11.180	5.577
11.190	5.585
11.200	5.596
11.210	5.609
11.220	5.622
11.230	5.634
11.240	5.644
11.250	5.651
11.260	5.655
11.270	5.656
11.280	5.653
11.290	5.648
11.300	5.640
11.310	5.632
11.320	5.623
11.330	5.615
11.340	5.608
11.350	5.603
11.360	5.600
11.370	5.598
11.380	5.598
11.390	5.600
11.400	5.602
11.410	5.605
11.420	5.608
11.430	5.611
11.440	5.614
11.450	5.617
11.460	5.620
11.470	5.624
11.480	5.629
11.490	5.635
11.500	5.643
11.510	5.652
11.520	5.662
11.530	5.673
11.540	5.685
11.550	5.697
11.560	5.708
11.570	5.718
11.580	5.727
11.590	5.733
11.600	5.737
11.610	5.738
11.620	5.737
11.630	5.734
11.640	5.730
11.650	5.724
11.660	5.717
11.670	5.711
11.680	5.704
11.690	5.698
11.700	5.694
11.710	5.690
11.720	5.689
11.730	5.688
11.740	5.689
11.750	5.692
11.760	5.695
11.770	5.700
11.780	5.706
11.790	5.712
11.800	5.718
11.810	5.725
11.820	5.731
11.830	5.736
11.840	5.740
11.850	5.743
11.860	5.744
11.870	5.743
11.880	5.739
11.890	5.734
11.900	5.726
11.910	5.716
11.920	5.706
11.930	5.694
11.940	5.683
11.950	5.672
11.960	5.663
11.970	5.655
11.980	5.650
11.990	5.648
12.000	5.647
12.010	5.648
12.020	5.651
12.030	5.654
12.040	5.658
12.050	5.660
12.060	5.661
12.070	5.660
12.080	5.656
12.090	5.650
12.100	5.643
12.110	5.634
12.120	5.624
12.130	5.614
12.140	5.605
12.150	5.598
12.160	5.593
12.170	5.590
12.180	5.590
12.190	5.593
12.200	5.597
12.210	5.602
12.220	5.608
12.230	5.613
12.240	5.617
12.250	5.618
12.260	5.617
12.270	5.613
12.280	5.607
12.290	5.598
12.300	5.587
12.310	5.576
12.320	5.564
12.330	5.553
12.340	5.544
12.350	5.537
12.360	5.532
12.370	5.531
12.380	5.533
12.390	5.537
12.400	5.544
12.410	5.553
12.420	5.562
12.430	5.572
12.440	5.582
12.450	5.591
12.460	5.599
12.470	5.605
12.480	5.608
12.490	5.610
12.500	5.609
12.510	5.606
12.520	5.601
12.530	5.594
12.540	5.585
12.550	5.574
12.560	5.563
12.570	5.551
12.580	5.539
12.590	5.528
12.600	5.517
12.610	5.509
12.620	5.503
12.630	5.500
12.640	5.500
12.650	5.504
12.660	5.511
12.670	5.522
12.680	5.534
12.690	5.549
12.700	5.564
12.710	5.580
12.720	5.595
12.730	5.608
12.740	5.618
12.750	5.626
12.760	5.631
12.770	5.633
12.780	5.632
12.790	5.630
12.800	5.627
12.810	5.623
12.820	5.619
12.830	5.617
12.840	5.616
12.850	5.617
12.860	5.619
12.870	5.624
12.880	5.629
12.890	5.634
12.900	5.640
12.910	5.645
12.920	5.649
12.930	5.651
12.940	5.652
12.950	5.651
12.960	5.649
12.970	5.646
12.980	5.642
12.990	5.639
13.000	5.636
13.010	5.633
13.020	5.631
13.030	5.630
13.040	5.629
13.050	5.628
13.060	5.627
13.070	5.625
13.080	5.622
13.090	5.617
13.100	5.612
13.110	5.605
13.120	5.599
13.130	5.592
13.140	5.587
13.150	5.584
13.160	5.583
13.170	5.586
13.180	5.591
13.190	5.599
13.200	5.609
13.210	5.621
13.220	5.633
13.230	5.644
13.240	5.653
13.250	5.660
13.260	5.663
13.270	5.662
13.280	5.657
13.290	5.648
13.300	5.637
13.310	5.624
13.320	5.610
13.330	5.597
13.340	5.585
13.350	5.576
13.360	5.571
13.370	5.569
13.380	5.569
13.390	5.572
13.400	5.577
13.410	5.581
13.420	5.584
13.430	5.586
13.440	5.583
13.450	5.578
13.460	5.569
13.470	5.556
13.480	5.541
13.490	5.524
13.500	5.507
13.510	5.491
13.520	5.478
13.530	5.469
13.540	5.463
13.550	5.462
13.560	5.466
13.570	5.473
13.580	5.484
13.590	5.496
13.600	5.509
13.610	5.522
13.620	5.534
13.630	5.543
13.640	5.551
13.650	5.556
13.660	5.558
13.670	5.560
13.680	5.560
13.690	5.561
13.700	5.563
13.710	5.566
13.720	5.571
13.730	5.578
13.740	5.588
13.750	5.598
13.760	5.609
13.770	5.621
13.780	5.631
13.790	5.640
13.800	5.647
13.810	5.652
13.820	5.655
13.830	5.655
13.840	5.654
13.850	5.652
13.860	5.650
13.870	5.648
13.880	5.647
13.890	5.648
13.900	5.650
13.910	5.654
13.920	5.659
13.930	5.664
13.940	5.670
13.950	5.676
13.960	5.680
13.970	5.683
13.980	5.684
13.990	5.683
14.000	5.680
14.010	5.675
14.020	5.669
14.030	5.663
14.040	5.656
14.050	5.649
14.060	5.643
14.070	5.637
14.080	5.632
14.090	5.627
14.100	5.622
14.110	5.618
14.120	5.612
14.130	5.605
14.140	5.598
14.150	5.589
14.160	5.578
14.170	5.567
14.180	5.555
14.190	5.543
14.200	5.532
14.210	5.521
14.220	5.512
14.230	5.505
14.240	5.500
14.250	5.497
14.260	5.496
14.270	5.497
14.280	5.499
14.290	5.502
14.300	5.506
14.310	5.510
14.320	5.513
14.330	5.517
14.340	5.519
14.350	5.521
14.360	5.522
14.370	5.523
14.380	5.524
14.390	5.525
14.400	5.526
14.410	5.527
14.420	5.528
14.430	5.529
14.440	5.530
14.450	5.531
14.460	5.531
14.470	5.530
14.480	5.528
14.490	5.526
14.500	5.522
14.510	5.518
14.520	5.513
14.530	5.508
14.540	5.503
14.550	5.498
14.560	5.494
14.570	5.490
14.580	5.486
14.590	5.484
14.600	5.481
14.610	5.479
14.620	5.478
14.630	5.476
14.640	5.475
14.650	5.473
14.660	5.471
14.670	5.469
14.680	5.467
14.690	5.464
14.700	5.461
14.710	5.458
14.720	5.455
14.730	5.453
14.740	5.450
14.750	5.447
14.760	5.444
14.770	5.442
14.780	5.439
14.790	5.437
14.800	5.436
14.810	5.435
14.820	5.435
14.830	5.437
14.840	5.440
14.850	5.445
14.860	5.451
14.870	5.460
14.880	5.470
14.890	5.481
14.900	5.493
14.910	5.505
14.920	5.516
14.930	5.527
14.940	5.535
14.950	5.541
14.960	5.543
14.970	5.543
14.980	5.539
14.990	5.533
15.000	5.525
15.010	5.515
15.020	5.505
15.030	5.495
15.040	5.487
15.050	5.480
15.060	5.476
15.070	5.475
15.080	5.477
15.090	5.482
15.100	5.489
15.110	5.498
15.120	5.508
15.130	5.519
15.140	5.529
15.150	5.539
15.160	5.547
15.170	5.554
15.180	5.559
15.190	5.562
15.200	5.564
15.210	5.565
15.220	5.565
15.230	5.564
15.240	5.564
15.250	5.564
15.260	5.564
15.270	5.565
15.280	5.566
15.290	5.567
15.300	5.568
15.310	5.569
15.320	5.570
15.330	5.570
15.340	5.570
15.350	5.570
15.360	5.570
15.370	5.570
15.380	5.570
15.390	5.570
15.400	5.570
15.410	5.571
15.420	5.571
15.430	5.571
15.440	5.571
15.450	5.571
15.460	5.569
15.470	5.566
15.480	5.562
15.490	5.558
15.500	5.552
15.510	5.546
15.520	5.540
15.530	5.534
15.540	5.529
15.550	5.526
15.560	5.524
15.570	5.525
15.580	5.527
15.590	5.531
15.600	5.537
15.610	5.543
15.620	5.550
15.630	5.556
15.640	5.562
15.650	5.566
15.660	5.568
15.670	5.568
15.680	5.566
15.690	5.562
15.700	5.557
15.710	5.552
15.720	5.547
15.730	5.543
15.740	5.540
15.750	5.539
15.760	5.541
15.770	5.545
15.780	5.551
15.790	5.560
15.800	5.570
15.810	5.582
15.820	5.593
15.830	5.605
15.840	5.615
15.850	5.625
15.860	5.632
15.870	5.638
15.880	5.642
15.890	5.644
15.900	5.645
15.910	5.645
15.920	5.644
15.930	5.642
15.940	5.640
15.950	5.639
15.960	5.637
15.970	5.635
15.980	5.634
15.990	5.633
16.000	5.631
16.010	5.630
16.020	5.628
16.030	5.627
16.040	5.625
16.050	5.624
16.060	5.624
16.070	5.624
16.080	5.625
16.090	5.627
16.100	5.630
16.110	5.634
16.120	5.638
16.130	5.644
16.140	5.649
16.150	5.654
16.160	5.658
16.170	5.661
16.180	5.664
16.190	5.664
16.200	5.664
16.210	5.662
16.220	5.660
16.230	5.657
16.240	5.655
16.250	5.653
16.260	5.652
16.270	5.652
16.280	5.655
16.290	5.659
16.300	5.665
16.310	5.673
16.320	5.682
16.330	5.692
16.340	5.702
16.350	5.711
16.360	5.720
16.370	5.727
16.380	5.731
16.390	5.734
16.400	5.735
16.410	5.733
16.420	5.730
16.430	5.725
16.440	5.718
16.450	5.712
16.460	5.705
16.470	5.699
16.480	5.693
16.490	5.689
16.500	5.686
16.510	5.684
16.520	5.683
16.530	5.683
16.540	5.685
16.550	5.687
16.560	5.690
16.570	5.693
16.580	5.697
16.590	5.702
16.600	5.707
16.610	5.712
16.620	5.718
16.630	5.724
16.640	5.731
16.650	5.739
16.660	5.746
16.670	5.753
16.680	5.760
16.690	5.767
16.700	5.772
16.710	5.775
16.720	5.777
16.730	5.777
16.740	5.775
16.750	5.770
16.760	5.765
16.770	5.757
16.780	5.749
16.790	5.741
16.800	5.733
16.810	5.726
16.820	5.721
16.830	5.718
16.840	5.717
16.850	5.718
16.860	5.721
16.870	5.726
16.880	5.732
16.890	5.738
16.900	5.744
16.910	5.749
16.920	5.753
16.930	5.755
16.940	5.754
16.950	5.752
16.960	5.748
16.970	5.742
16.980	5.735
16.990	5.728
17.000	5.721
17.010	5.715
17.020	5.711
17.030	5.710
17.040	5.710
17.050	5.712
17.060	5.717
17.070	5.723
17.080	5.730
17.090	5.738
17.100	5.745
17.110	5.752
17.120	5.758
17.130	5.762
17.140	5.764
17.150	5.765
17.160	5.765
17.170	5.764
17.180	5.762
17.190	5.761
17.200	5.760
17.210	5.761
17.220	5.762
17.230	5.765
17.240	5.769
17.250	5.774
17.260	5.780
17.270	5.787
17.280	5.793
17.290	5.800
17.300	5.805
17.310	5.810
17.320	5.815
17.330	5.819
17.340	5.822
17.350	5.826
17.360	5.830
17.370	5.835
17.380	5.841
17.390	5.848
17.400	5.856
17.410	5.864
17.420	5.873
17.430	5.882
17.440	5.890
17.450	5.896
